song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Hadonda Haaduve,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2002-04-04,0.5,0.99,0.477,0.2,-13.301,0.011,170.053,1,6,0.0703,3,58,4101803,0,0,0,Sad,0xZSDSeqNkL49mVfQAJjth,https://open.spotify.com/track/0xZSDSeqNkL49mVfQAJjth
Yaava Huvvu Yaara Mudigo,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2002-04-10,0.27,0.695,0.626,0.459,-11.531,0.0503,203.88,1,0,0.07,4,49,1678139,0,0,0,Sad,5ONu2q8VUE3tJ33JFLaUss,https://open.spotify.com/track/5ONu2q8VUE3tJ33JFLaUss
Haavina Halla Kaledu,Rathna Mala Prakash,/artist/rathna-mala-prakash,0.0,Kannada,2002-04-12,0.72,0.65,0.852,0.163,-9.683,0.0439,122.04,1,1,0.061,4,99,1646792,0,0,0,Happy,7nFAsHNf56DFgTNXvMy6Yt,https://open.spotify.com/track/7nFAsHNf56DFgTNXvMy6Yt
Kahi Kahi,Anitha Suresh,/artist/anitha-suresh,0.0,Kannada,2002-05-03,0.74,0.715,0.446,0.344,-10.534,0.071,207.002,0,6,0.02,4,73,9295478,0,0,0,Sad,2U10VXqhdWhsEiP6CVhUyR,https://open.spotify.com/track/2U10VXqhdWhsEiP6CVhUyR
Kadu Kudure,Shimoga Subbanna|Kalpana Shirur,/artist/shimoga-subbanna|/artist/kalpana-shirur,0.0,Kannada,2002-05-11,0.94,0.24,0.555,0.5,-2.272,0.08,116.016,1,0,0.0558,4,53,228544,0,0,0,Sad,5qpgtWddomSWuLhcaEgiQ7,https://open.spotify.com/track/5qpgtWddomSWuLhcaEgiQ7
Nanna Neenu,Jagannath|Swarnalatha,/artist/jagannath|/artist/swarnalatha,0.0,Kannada,2002-05-12,0.36,0.91,0.747,0.61,-9.977,0.02,128.227,1,11,0.02,4,52,3190559,0,0,0,Sad,5RmTmrZ84p0Xw7dVjJbFdH,https://open.spotify.com/track/5RmTmrZ84p0Xw7dVjJbFdH
Karyasiddhi Needu,Ku.Shreya,/artist/kushreya,0.0,Kannada,2002-06-02,0.78,0.05,0.268,0.1,-7.205,0.0934,160.03,1,9,0.012,4,38,3130411,0,0,0,Sad,1F3TFMjWAdUY1vSKK6xO16,https://open.spotify.com/track/1F3TFMjWAdUY1vSKK6xO16
Janthar Manthar Matavo,Madhavapeddi Satyam|Swarnalatha,/artist/madhavapeddi-satyam|/artist/swarnalatha,0.0,Kannada,2002-06-05,0.23,0.052,0.815,0.724,-11.739,0.069,125.115,0,7,0.0418,4,25,845450,0,0,0,Energetic,2SAFsQGZi83PfCxxpVxhgU,https://open.spotify.com/track/2SAFsQGZi83PfCxxpVxhgU
Nanna Ninna,Sugandi Radhakrishna Rao,/artist/sugandi-radhakrishna-rao,0.0,Kannada,2002-06-07,0.28,0.79,0.389,0.92,-9.952,0.063,104.851,1,0,0.0829,4,64,10257074,0,0,0,Sad,1FHyG7hn5ujzAXQm5Y7CBN,https://open.spotify.com/track/1FHyG7hn5ujzAXQm5Y7CBN
Krishnaswamy Ramaswamy,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Kannada,2002-06-10,0.3,0.79,0.088,0.834,-12.504,0.091,156.176,1,4,0.09,4,100,5869081,0,0,0,Sad,2I2JWZ5UdVdeKIe052vlqG,https://open.spotify.com/track/2I2JWZ5UdVdeKIe052vlqG
Nagu Nagutha Nali,Jagadesh|Venu,/artist/jagadesh|/artist/venu,0.0,Kannada,2002-07-02,0.03,0.973,0.744,0.705,-7.789,0.07,174.118,0,9,0.0522,4,28,9416618,0,0,0,Energetic,15jxWBVfEFW2mY6sBBuY4s,https://open.spotify.com/track/15jxWBVfEFW2mY6sBBuY4s
Nanna Harana,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,0.0,Kannada,2002-07-02,0.41,0.871,0.012,0.825,-12.178,0.063,140.03,1,0,0.05,4,72,4705525,0,0,0,Sad,52u7FPEJpMZqQxSuRgEFY6,https://open.spotify.com/track/52u7FPEJpMZqQxSuRgEFY6
Appa Amma Jagaladhali,L.R. Anjali,/artist/lr-anjali,0.0,Kannada,2002-07-04,0.19,0.321,0.96,0.963,-2.424,0.0146,148.012,1,9,0.043,4,52,7390860,0,0,0,Energetic,1w2CRQ5X4T51cX82PyX2Pc,https://open.spotify.com/track/1w2CRQ5X4T51cX82PyX2Pc
Deepaveke Beku,S. Janaki,/artist/s-janaki,0.0,Kannada,2002-07-05,0.07,0.34,0.096,0.5,-8.621,0.031,74.716,1,1,0.005,4,93,11253687,0,0,0,Sad,4IcRrOJIkxHi6Gjd6jG5bw,https://open.spotify.com/track/4IcRrOJIkxHi6Gjd6jG5bw
Ivalu Yaaru Balle Yenu,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2002-07-06,0.62,0.42,0.86,0.5,-9.958,0.06,112.865,0,4,0.09,4,44,198102,0,0,0,Happy,37yL1eODbQyu8FoOC7dzxr,https://open.spotify.com/track/37yL1eODbQyu8FoOC7dzxr
Manade Munidhe,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2002-07-08,0.73,0.95,0.148,0.9,-7.86,0.097,190.012,0,8,0.0,4,51,10279085,0,0,0,Sad,14JUSGPWAJbkd9VLGLUPXN,https://open.spotify.com/track/14JUSGPWAJbkd9VLGLUPXN
Kaalavannu Thadeyoru Yaaru,S. Janaki|K J Yesudas,/artist/s-janaki|/artist/k-j-yesudas,0.0,Kannada,2002-07-10,0.12,0.249,0.402,0.442,-12.402,0.0748,148.005,0,0,0.012,4,53,4097655,0,0,0,Sad,40frUt8uGobiMqhCI3ClvD,https://open.spotify.com/track/40frUt8uGobiMqhCI3ClvD
Onde Ondu Aaseyu,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Kannada,2002-07-12,0.51,0.47,0.685,0.2,-7.379,0.01,150.965,1,7,0.0581,4,60,3761914,0,0,0,Sad,2BP3olz1fdBj7dza8E2HUj,https://open.spotify.com/track/2BP3olz1fdBj7dza8E2HUj
Baalondu Nandana,Ghanatasala,/artist/ghanatasala,0.0,Kannada,2002-08-02,0.5,0.78,0.991,0.9,-13.011,0.09,129.865,1,8,0.06,4,48,1062232,0,0,0,Energetic,4jj8swEexl0UKN7qMzVjL5,https://open.spotify.com/track/4jj8swEexl0UKN7qMzVjL5
Hey Ninagagiye,Dr. Rajkumar,/artist/dr-rajkumar-1,0.0,Kannada,2002-08-06,0.08,0.31,0.528,0.3,-5.092,0.0849,125.005,1,9,0.054,4,27,3893400,0,0,0,Energetic,54SI52QxAhf5OpsKdViznO,https://open.spotify.com/track/54SI52QxAhf5OpsKdViznO
Neeli Baaninanli,Rajesh|Nanditha,/artist/rajesh|/artist/nanditha,0.0,Kannada,2002-08-08,0.5,0.694,0.944,0.502,-2.652,0.07,143.994,1,7,0.013,4,97,3950924,0,0,0,Energetic,5uIMca76MeVtQVXyhPE5qs,https://open.spotify.com/track/5uIMca76MeVtQVXyhPE5qs
Kalide Kaladalu,Nagendrappa,/artist/nagendrappa,0.0,Kannada,2002-09-01,0.53,0.52,0.005,0.92,-10.694,0.06,145.992,1,8,0.0933,4,80,7729472,0,0,0,Sad,7mprasTrEtM490mYrXKXIN,https://open.spotify.com/track/7mprasTrEtM490mYrXKXIN
Ee Desha Chenna,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2002-09-05,0.01,0.01,0.529,0.2,-12.732,0.07,129.866,0,8,0.0339,4,61,10209257,0,0,0,Sad,6yRfa01yKr6ma1x4ayOgt7,https://open.spotify.com/track/6yRfa01yKr6ma1x4ayOgt7
Endhendhigoo Mareyenu,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,0.0,Kannada,2002-09-10,0.8,0.283,0.577,0.282,-7.36,0.0022,143.294,1,1,0.028,4,90,8181353,0,0,0,Happy,,
Kandu Kandu Nee Enna,S. Janaki,/artist/s-janaki,0.0,Kannada,2002-10-02,0.57,0.929,0.265,0.449,-12.567,0.091,150.062,1,9,0.07,4,98,10494173,0,0,0,Sad,0V2EfVHRwSnRu4SsWMIgZg,https://open.spotify.com/track/0V2EfVHRwSnRu4SsWMIgZg
If You Come Today,Dr. Rajkumar,/artist/dr-rajkumar-1,0.0,Kannada,2002-10-04,0.46,0.664,0.659,0.701,-4.91,0.0225,156.025,0,5,0.074,4,31,4456248,0,0,0,Sad,3jIKyO2i4MB5tK1U8pyXgA,https://open.spotify.com/track/3jIKyO2i4MB5tK1U8pyXgA
Yuga Yugada Belakaagi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2002-10-07,0.48,0.67,0.546,0.666,-4.12,0.0976,158.764,0,11,0.046,4,64,1014284,0,0,0,Sad,5jiXj9tliLzAwXtNp0NvCk,https://open.spotify.com/track/5jiXj9tliLzAwXtNp0NvCk
Cheluveya Moga,K J Yesudas|K. S. Chithra,/artist/k-j-yesudas|/artist/chitra,0.0,Kannada,2002-10-09,0.13,0.084,0.712,0.501,-4.01,0.0522,109.878,1,2,0.1,4,53,2157705,0,0,0,Energetic,0sHoMoXBB5tOwFCwVTAYJC,https://open.spotify.com/track/0sHoMoXBB5tOwFCwVTAYJC
Jaya Panduranga,S. Janaki,/artist/s-janaki,0.0,Kannada,2002-11-01,0.33,0.34,0.764,0.0,-10.262,0.0396,153.556,1,9,0.03,4,67,2111738,0,0,0,Energetic,0fhQNwWm86JxReTyodEIhG,https://open.spotify.com/track/0fhQNwWm86JxReTyodEIhG
Yelliruvano Ranga,M.S. Sheela,/artist/ms-sheela,0.0,Kannada,2002-11-03,0.17,0.606,0.426,0.507,-9.715,0.0225,154.988,1,1,0.043,4,69,10127898,0,0,0,Sad,5WtvQxF8uArb8ai6HwQuhB,https://open.spotify.com/track/5WtvQxF8uArb8ai6HwQuhB
Baba Saheba,Hemanth,/artist/hemanth,0.0,Kannada,2002-11-04,0.46,0.45,0.035,0.1,-8.198,0.033,179.901,1,8,0.05,4,80,7684124,0,0,0,Sad,6kHvquU3dui1tQ0FCoYMVf,https://open.spotify.com/track/6kHvquU3dui1tQ0FCoYMVf
Thera Yeri Ambaradaage,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2002-11-11,0.6,0.631,0.086,0.752,-4.74,0.0781,199.984,1,7,0.054,4,94,6847224,0,0,0,Sad,4dz8Wld5JYNmMuF3gNUnpz,https://open.spotify.com/track/4dz8Wld5JYNmMuF3gNUnpz
Muttina Hanigalu,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Kannada,2002-12-04,0.82,0.496,0.291,0.805,-11.338,0.005,125.022,0,1,0.076,4,93,6991372,0,0,0,Sad,1slt8I36m4NsOeCit19npD,https://open.spotify.com/track/1slt8I36m4NsOeCit19npD
Ye Gangu Ee Baiku,Hamsalekha Orchestra,/artist/hamsalekha-orchestra,0.0,Kannada,2002-12-08,0.14,0.477,0.367,0.902,-3.232,0.011,168.02,1,1,0.03,4,51,10353913,0,0,0,Sad,2bDD0EofagWBYSjlxzyOut,https://open.spotify.com/track/2bDD0EofagWBYSjlxzyOut
Jayathe Jayathe,Ambar Kumar|Manna Dey|Krishna Kalle,/artist/ambar-kumar|/artist/manna-dey|/artist/krishna-kalle,0.0,Kannada,2002-12-10,0.6,0.46,0.631,0.4,-4.174,0.07,145.976,0,6,0.0105,4,78,5340896,0,0,0,Energetic,7wqeMS1Gw9SLh9RZTlonWL,https://open.spotify.com/track/7wqeMS1Gw9SLh9RZTlonWL
Shankara Shashidara,S. Janaki,/artist/s-janaki,0.0,Kannada,2003-01-01,0.69,0.55,0.355,0.4,-5.88,0.055,129.871,1,1,0.09,4,61,1671106,0,0,0,Sad,2lkZ9nTZYUJw7AvIsvTp10,https://open.spotify.com/track/2lkZ9nTZYUJw7AvIsvTp10
Sangeethave,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2003-01-05,0.66,0.35,0.626,0.2,-11.178,0.0406,116.632,0,10,0.01,4,59,9500908,0,0,0,Sad,0JRVz986IF1bLohDvYbxMy,https://open.spotify.com/track/0JRVz986IF1bLohDvYbxMy
Koodi Balona,S. Janaki|Dr. Rajkumar|S. P. Balasubrahmanyam|Chorus,/artist/s-janaki|/artist/dr-rajkumar-1|/artist/s-p-balasubrahamanyam|/artist/chorus,0.0,Kannada,2003-01-09,0.77,0.679,0.881,0.972,-3.554,0.05,198.054,1,2,0.08,4,80,25664,0,0,0,Energetic,1Ekn7LX60buIXP2jVQN0FZ,https://open.spotify.com/track/1Ekn7LX60buIXP2jVQN0FZ
Daranige Giri Bharave,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2003-02-01,0.22,0.605,0.076,0.759,-13.748,0.05,151.857,0,1,0.067,4,41,6104792,0,0,0,Sad,3sY0PSygf5Aelxj4L3b1na,https://open.spotify.com/track/3sY0PSygf5Aelxj4L3b1na
Nannantha Gandilla,S. Janaki|S. P. Balasubrahmanyam|K J Yesudas|P. Susheela,/artist/s-janaki|/artist/s-p-balasubrahamanyam|/artist/k-j-yesudas|/artist/p-suseela-2,0.0,Kannada,2003-02-03,0.7,0.079,0.569,0.065,-13.825,0.074,132.126,1,1,0.07,4,57,5071005,0,0,0,Sad,31YZ11f2eYNKM446x8rOsg,https://open.spotify.com/track/31YZ11f2eYNKM446x8rOsg
Jeevana Raaga,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2003-02-12,0.76,0.31,0.111,0.2,-8.715,0.06,129.934,1,1,0.05,4,57,2633297,0,0,0,Sad,0RZS71uyDP1ImrhpxYzpmN,https://open.spotify.com/track/0RZS71uyDP1ImrhpxYzpmN
Sada Kanna Munde,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2003-03-03,0.7,0.33,0.397,0.8,-8.011,0.0264,160.191,1,0,0.0138,4,61,7765926,0,0,0,Sad,5Oec1JwBjJgaOkSYPqpGJo,https://open.spotify.com/track/5Oec1JwBjJgaOkSYPqpGJo
Neere Neere,Sangeetha|Shylaja,/artist/sangeetha|/artist/shylaja,0.0,Kannada,2003-03-05,0.37,0.26,0.482,0.06,-9.403,0.0637,105.754,1,1,0.0862,4,56,11276232,0,0,0,Sad,6SxCzjdUAfEaYW6LKDlAjV,https://open.spotify.com/track/6SxCzjdUAfEaYW6LKDlAjV
Janma Kota Thayi,S. Janaki,/artist/s-janaki,0.0,Kannada,2003-03-07,0.08,0.43,0.014,0.459,-3.744,0.025,115.693,1,1,0.0236,4,81,11189575,0,0,0,Sad,4P50tz9mZwqquSLMV9uwED,https://open.spotify.com/track/4P50tz9mZwqquSLMV9uwED
Neerabittu Nelada Mele,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2003-03-12,0.17,0.606,0.252,0.068,-4.48,0.01,119.953,0,4,0.042,4,29,4508839,0,0,0,Sad,0z07XNDGOWgGvPJpEQTOyQ,https://open.spotify.com/track/0z07XNDGOWgGvPJpEQTOyQ
Birugaali Beesidaga,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2003-04-02,0.99,0.65,0.074,0.3,-11.24,0.0156,158.066,0,9,0.0982,4,48,6620830,0,0,0,Sad,2WKzXrctczmiWvlbQ9F3cf,https://open.spotify.com/track/2WKzXrctczmiWvlbQ9F3cf
Sole Illa Ninna Haadu (Bit),S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2003-04-04,0.2,0.944,0.687,0.575,-10.384,0.05,149.883,1,1,0.04,4,61,4581597,0,0,0,Sad,5e6A0q1yWvIPI5fAlF7gVP,https://open.spotify.com/track/5e6A0q1yWvIPI5fAlF7gVP
Nee Iralu Jotheyalli Pathos,S. Janaki,/artist/s-janaki,0.0,Kannada,2003-04-08,0.38,0.92,0.239,0.685,-7.936,0.068,160.026,0,0,0.052,4,63,10361786,0,0,0,Sad,7AJyrJ6p8eGcGTNubx6ZJO,https://open.spotify.com/track/7AJyrJ6p8eGcGTNubx6ZJO
Beda Krishna,S. Janaki,/artist/s-janaki,0.0,Kannada,2003-04-10,0.09,0.709,0.369,0.027,-6.099,0.02,149.975,0,4,0.057,4,69,456357,0,0,0,Sad,5TkvlZpHazlUcYDnqWaKSg,https://open.spotify.com/track/5TkvlZpHazlUcYDnqWaKSg
Ille Ella Ellanna,S. Janaki,/artist/s-janaki,0.0,Kannada,2003-05-01,0.79,0.77,0.988,0.01,-3.33,0.02,149.042,0,10,0.0898,4,70,629375,0,0,0,Happy,4P50tz9mZwqquSLMV9uwED,https://open.spotify.com/track/4P50tz9mZwqquSLMV9uwED
Raja Muddu Raja,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2003-05-01,0.59,0.9,0.188,0.7,-6.958,0.087,158.06,1,5,0.05,4,48,10236079,0,0,0,Sad,6S3DQ6m8YceiI02lAiSVOO,https://open.spotify.com/track/6S3DQ6m8YceiI02lAiSVOO
Sangama Sangama,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,0.0,Kannada,2003-05-04,0.17,0.33,0.092,0.8,-10.874,0.0991,149.907,1,2,0.06,4,90,7858936,0,0,0,Sad,35GZEJPWPJMy676AO2clsC,https://open.spotify.com/track/35GZEJPWPJMy676AO2clsC
Yella Ninna Leele,Maalasri .F. Kanavi,/artist/maalasri-f-kanavi,0.0,Kannada,2003-05-06,0.97,0.31,0.254,0.2,-4.673,0.045,154.203,1,2,0.02,4,30,347161,0,0,0,Sad,45jbJm8RnGDym1LiHd0nXp,https://open.spotify.com/track/45jbJm8RnGDym1LiHd0nXp
Ehakkobba Gandane,Indoo Vishwanath,/artist/indoo-vishwanath,0.0,Kannada,2003-05-09,0.13,0.94,0.32,0.1,-5.29,0.0275,160.056,1,8,0.053,4,26,5845615,0,0,0,Sad,3mOycVuf7IVNPPpiWzpr3D,https://open.spotify.com/track/3mOycVuf7IVNPPpiWzpr3D
Dhadagathom,Ramesh Chandra,/artist/ramesh-chandra,0.0,Kannada,2003-06-01,0.79,0.23,0.509,0.945,-4.481,0.0414,150.008,1,7,0.0746,4,29,418380,0,0,0,Sad,7ccqjkkGyl2be6XKZwpdyi,https://open.spotify.com/track/7ccqjkkGyl2be6XKZwpdyi
Huchcharalla Neevu,P Leela,/artist/p-leela,0.0,Kannada,2003-06-03,0.65,0.64,0.185,0.71,-13.113,0.09,110.006,1,1,0.045,4,62,3294815,0,0,0,Sad,38r2CqP1ZlaPAMycsPyq8I,https://open.spotify.com/track/38r2CqP1ZlaPAMycsPyq8I
Kendada Male Suriva,B.K. Sumitra,/artist/bk-sumitra-2,0.0,Kannada,2003-06-07,0.62,0.738,0.129,0.112,-6.284,0.0872,142.995,0,2,0.03,4,49,10679528,0,0,0,Sad,2FEmhLjyTv0flGZHDpJwa5,https://open.spotify.com/track/2FEmhLjyTv0flGZHDpJwa5
Uttara Dikkige,Janni|Pushpalatha,/artist/janni|/artist/pushpalatha,0.0,Kannada,2003-06-11,0.99,0.853,0.392,0.879,-2.644,0.0812,119.876,1,10,0.0935,4,68,8282716,0,0,0,Sad,63CVqwMJlXTscawRD0FSVe,https://open.spotify.com/track/63CVqwMJlXTscawRD0FSVe
Naidhileyu,P Suhseela,/artist/p-suhseela,0.0,Kannada,2003-07-01,0.79,0.944,0.868,0.253,-4.977,0.0041,131.997,0,11,0.1,4,78,6980776,0,0,0,Happy,4Py0B9mu1OshvWB6Qi9hET,https://open.spotify.com/track/4Py0B9mu1OshvWB6Qi9hET
Thangali Aleyu,L.R. Eswari,/artist/lr-eswari-2,0.0,Kannada,2003-07-02,0.12,0.939,0.127,0.981,-6.394,0.0771,133.925,1,2,0.0419,4,38,1263485,0,0,0,Sad,6aGKYCv5qj0vZawZnjdk8g,https://open.spotify.com/track/6aGKYCv5qj0vZawZnjdk8g
Muddu Maava,L.R. Eswari,/artist/lr-eswari-2,0.0,Kannada,2003-07-04,0.68,0.35,0.477,0.03,-13.236,0.095,127.904,1,2,0.029,4,75,8629673,0,0,0,Sad,4IMmfgdLafabHtDWtLYLaO,https://open.spotify.com/track/4IMmfgdLafabHtDWtLYLaO
Daye Thoru Mahadeswara,Vani Jairam,/artist/vani-jayaram,0.0,Kannada,2003-07-04,0.67,0.02,0.061,0.55,-10.08,0.02,135.017,1,8,0.091,4,93,8752976,0,0,0,Sad,4LrhPM0Rb7sMF1Zowk93Lt,https://open.spotify.com/track/4LrhPM0Rb7sMF1Zowk93Lt
Hanavilladire,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2003-07-05,0.21,0.224,0.428,0.751,-13.311,0.06,124.189,0,11,0.0731,4,74,185102,0,0,0,Sad,2GJQJh1dvCDytkwbCZd67T,https://open.spotify.com/track/2GJQJh1dvCDytkwbCZd67T
O Beli Leso,P Nageshwara Rao,/artist/p-nageshwara-rao,0.0,Kannada,2003-07-07,0.05,0.039,0.605,0.045,-7.886,0.08,151.984,1,1,0.041,4,88,3783427,0,0,0,Sad,3rtOU0GwlsbCNiCqEDLZUN,https://open.spotify.com/track/3rtOU0GwlsbCNiCqEDLZUN
Kannu Kannu,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Kannada,2003-07-11,0.78,0.92,0.982,0.6,-2.262,0.095,133.941,0,10,0.066,4,69,5771454,0,0,0,Energetic,59q7yInVJTN6D22TTBGxjb,https://open.spotify.com/track/59q7yInVJTN6D22TTBGxjb
Hallada Dande,S. P. Balasubrahmanyam|Manjula Gururaj,/artist/s-p-balasubrahamanyam|/artist/manjula-gururaj,0.0,Kannada,2003-08-01,0.65,0.497,0.616,0.423,-4.244,0.08,119.93,1,3,0.05,4,86,2299664,0,0,0,Happy,0sO8SHYioXGhBuK9kjGjuf,https://open.spotify.com/track/0sO8SHYioXGhBuK9kjGjuf
Geleya Dooranillaiya,Mano|Manjula Gururaj,/artist/mano|/artist/manjula-gururaj,0.0,Kannada,2003-08-03,0.85,0.442,0.725,0.657,-13.066,0.03,121.07,1,8,0.095,4,45,2909884,0,0,0,Happy,6BZYAIkbASufbFmXmiMH1K,https://open.spotify.com/track/6BZYAIkbASufbFmXmiMH1K
Bhayavanu Bidu,Malaysia Vasudevan|S. Janaki,/artist/malaysia-vasudevan|/artist/s-janaki,0.0,Kannada,2003-08-04,0.78,0.472,0.353,0.066,-2.706,0.06,176.798,1,7,0.099,4,85,9761818,0,0,0,Sad,7berCtkuwNMoP9UOSHZcnD,https://open.spotify.com/track/7berCtkuwNMoP9UOSHZcnD
Hadinarara Hareyada,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2003-08-06,0.84,0.217,0.443,0.713,-6.255,0.0,182.99,1,7,0.03,4,44,934362,0,0,0,Sad,6WiM5yZo2bdvVWXiaVexai,https://open.spotify.com/track/6WiM5yZo2bdvVWXiaVexai
Pyaateyinda Bandavne,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,0.0,Kannada,2003-08-08,0.82,0.602,0.582,0.307,-13.528,0.0512,152.01,0,5,0.0322,4,50,2191112,0,0,0,Sad,4o1HfAWKmVF6dTgbEahJ6q,https://open.spotify.com/track/4o1HfAWKmVF6dTgbEahJ6q
Janani Janma,Dr. Balamurali Krishna,/artist/dr-balamurali-krishna,0.0,Kannada,2003-08-10,0.76,0.362,0.386,0.666,-10.592,0.09,150.066,1,1,0.095,4,34,8668052,0,0,0,Sad,21GqMjl95nUPBGXgnEcz1k,https://open.spotify.com/track/21GqMjl95nUPBGXgnEcz1k
Iva Yaava Oorina Maava,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2003-09-01,0.69,0.26,0.395,0.8,-8.014,0.009,154.894,1,2,0.087,4,43,7030910,0,0,0,Sad,6zodeKMHzrHrggwF7nhNX1,https://open.spotify.com/track/6zodeKMHzrHrggwF7nhNX1
Chinna Baalalli,Dr. Rajkumar,/artist/dr-rajkumar-1,0.0,Kannada,2003-09-03,0.27,0.22,0.176,0.6,-8.765,0.1,151.942,1,1,0.0172,4,49,1548127,0,0,0,Sad,6qUWiqyN1sxcYKNn1JvfXi,https://open.spotify.com/track/6qUWiqyN1sxcYKNn1JvfXi
Athithi Seveye Paavanavendu,K J Yesudas|S. Janaki,/artist/k-j-yesudas|/artist/s-janaki,0.0,Kannada,2003-09-05,0.58,0.081,0.607,0.976,-7.593,0.0949,180.122,1,6,0.0741,4,55,6120496,0,0,0,Happy,34Yf02yQA8v0B9fx4BIh0R,https://open.spotify.com/track/34Yf02yQA8v0B9fx4BIh0R
Maduve Maadikondu,Ghanatasala,/artist/ghanatasala,0.0,Kannada,2003-09-09,0.13,0.915,0.716,0.289,-2.355,0.05,199.98,0,10,0.055,4,88,6463747,0,0,0,Energetic,7fRmYm6S4oj4wLA5dJF0CP,https://open.spotify.com/track/7fRmYm6S4oj4wLA5dJF0CP
Yenyeno Aasae,Dr. Rajkumar|Vani Jairam,/artist/dr-rajkumar-1|/artist/vani-jayaram,0.0,Kannada,2003-09-09,0.9,0.8,0.546,0.7,-5.158,0.08,74.716,1,2,0.0207,4,37,7968183,0,0,0,Sad,5cRkJvZfWGi5PBxqT1UKZo,https://open.spotify.com/track/5cRkJvZfWGi5PBxqT1UKZo
Baalondu Nandana,Ghanatasala,/artist/ghanatasala,0.0,Kannada,2003-09-12,0.7,0.21,0.41,0.8,-9.389,0.0766,199.98,0,11,0.04,4,55,264804,0,0,0,Sad,4jj8swEexl0UKN7qMzVjL5,https://open.spotify.com/track/4jj8swEexl0UKN7qMzVjL5
Bruhadambikaye,Maharajapuram Santhanam,/artist/maharajapuram-santhanam,0.0,Kannada,2003-10-02,0.24,0.702,0.137,0.1,-2.972,0.076,150.974,1,8,0.01,4,61,9951567,0,0,0,Sad,0XJiaVyM3QFb7HcVPMgh4a,https://open.spotify.com/track/0XJiaVyM3QFb7HcVPMgh4a
Oh My Fair Lady,P.B. Sreenivas|L.R. Eswari,/artist/pb-sreenivas|/artist/lr-eswari-2,0.0,Kannada,2003-10-03,0.54,0.493,0.589,0.627,-2.763,0.08,109.917,0,6,0.05,4,38,908640,0,0,0,Sad,4qoKRkY3muQTVA4aMlWYat,https://open.spotify.com/track/4qoKRkY3muQTVA4aMlWYat
Jaya Panduranga Prabhu,K J Yesudas,/artist/k-j-yesudas,0.0,Kannada,2003-10-05,0.31,1.0,0.525,0.7,-9.444,0.06,145.766,1,3,0.064,4,52,10640479,0,0,0,Sad,0fhQNwWm86JxReTyodEIhG,https://open.spotify.com/track/0fhQNwWm86JxReTyodEIhG
Henne Ninna Kannanota,S. Janaki|K J Yesudas,/artist/s-janaki|/artist/k-j-yesudas,0.0,Kannada,2003-10-07,0.76,0.81,0.058,0.5,-3.223,0.053,148.88,1,5,0.08,4,26,5164968,0,0,0,Sad,3asxVi46L8T63gQnAkvaUm,https://open.spotify.com/track/3asxVi46L8T63gQnAkvaUm
