song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Tham Thananam - Sjanaki,S. Janaki,/artist/s-janaki,0.0,Telugu,2001-10-10,0.59,0.22,0.834,0.879,-10.585,0.006,150.06,1,8,0.06,4,46,10400996,0,0,0,Sad,10k1DZWdR9yr9SdrZEdbOT,https://open.spotify.com/track/10k1DZWdR9yr9SdrZEdbOT
Ontariga Vunnavante,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2001-10-11,0.85,0.24,0.153,0.826,-8.899,0.07,170.033,0,3,0.002,4,56,10063732,0,0,0,Sad,071xkNiGdgZpp7DMmUO0js,https://open.spotify.com/track/071xkNiGdgZpp7DMmUO0js
Hello My Dear,L.R. Eswari|S. P. Balasubrahmanyam,/artist/lr-eswari-2|/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-11-01,0.64,0.557,0.572,0.321,-13.966,0.0156,150.134,1,0,0.02,4,62,5567815,0,0,0,Sad,5v8C0YxQrExR4izaIQ2HFI,https://open.spotify.com/track/5v8C0YxQrExR4izaIQ2HFI
Naa Jeevadhara,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-11-05,0.08,0.492,0.312,0.235,-3.561,0.01,149.984,1,1,0.06,4,49,11217841,0,0,0,Sad,0O1S3b5vrWeXizyP0Iy9wq,https://open.spotify.com/track/0O1S3b5vrWeXizyP0Iy9wq
Sagane Etta,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-11-06,0.31,0.528,0.244,0.704,-3.161,0.018,142.073,1,4,0.075,4,84,2021917,0,0,0,Sad,0ziBxx3DPFXbsWAr08dhNe,https://open.spotify.com/track/0ziBxx3DPFXbsWAr08dhNe
Gaalilo Paira Gaalilo,V. Ramakrishna|P. Susheela,/artist/v-ramakrishna-2|/artist/p-suseela-2,0.0,Telugu,2001-11-07,0.11,0.42,0.81,0.722,-7.238,0.09,174.019,1,7,0.04,4,79,1928488,0,0,0,Happy,3aIwqdhP3fVpAD3GNoxwdl,https://open.spotify.com/track/3aIwqdhP3fVpAD3GNoxwdl
Oho Gulaabi Baala,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Telugu,2001-11-12,0.86,0.669,0.887,0.904,-3.114,0.07,149.99,1,8,0.0661,4,75,11104952,0,0,0,Energetic,6x7EGERVcNGiC5V515sOet,https://open.spotify.com/track/6x7EGERVcNGiC5V515sOet
Changu Changu Muddadanga,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2001-12-02,0.94,0.175,0.336,0.414,-4.866,0.09,150.077,0,7,0.058,4,45,2775763,0,0,0,Sad,7jnQ9Wj4JTWNOlMK2gUHUd,https://open.spotify.com/track/7jnQ9Wj4JTWNOlMK2gUHUd
Eeshaa Maheshaa,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2001-12-05,0.7,0.4,0.709,0.968,-10.158,0.019,142.117,0,8,0.085,4,95,45485,0,0,0,Happy,6tO0hG9OMVlLr5LvGAjqjH,https://open.spotify.com/track/6tO0hG9OMVlLr5LvGAjqjH
Annadhi Neevena,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2001-12-07,0.1,0.773,0.599,0.319,-13.764,0.004,174.014,1,6,0.0615,4,56,4257510,0,0,0,Sad,2Tk8uPwHlPCOrv6wCzNnR1,https://open.spotify.com/track/2Tk8uPwHlPCOrv6wCzNnR1
Boyce: Symphony No.3 in C Major - 1. Allegro,The English Concert|Trevor David Pinnock,/artist/the-english-concert|/artist/trevor-pinnock,0.0,Telugu,2001-12-08,0.05,0.58,0.564,0.161,-7.844,0.066,149.976,1,1,0.0383,4,30,3042359,0,0,0,Sad,3QhXx1YTZeRGbEHe5I9tf2,https://open.spotify.com/track/3QhXx1YTZeRGbEHe5I9tf2
Nayana Hrudaya,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-12-11,0.64,1.0,0.856,0.521,-4.032,0.0599,172.009,0,6,0.02,4,82,884566,0,0,0,Energetic,1IGVFNyPcKN8k5lIlRt19C,https://open.spotify.com/track/1IGVFNyPcKN8k5lIlRt19C
Swamiyea,K. Veermani,/artist/k-veermani-1,0.0,Telugu,2001-12-12,0.45,0.29,0.489,0.534,-9.208,0.0168,145.025,0,0,0.041,4,63,6247519,0,0,0,Sad,4zDPvKzB02UOPkQslDENgZ,https://open.spotify.com/track/4zDPvKzB02UOPkQslDENgZ
Chilakamma Palakave,V. Ramakrishna,/artist/v-ramakrishna-2,0.0,Telugu,2002-01-01,0.58,0.84,0.976,0.281,-5.585,0.08,144.361,1,7,0.01,4,91,8363494,0,0,0,Energetic,0Zqve19zbVKIEbM5vW6OAt,https://open.spotify.com/track/0Zqve19zbVKIEbM5vW6OAt
Jaya Ho Jaya Ho,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2002-01-02,0.17,0.94,0.832,0.493,-3.359,0.06,154.008,1,1,0.1,4,81,8588844,0,0,0,Energetic,4KBRXqtUASeTlihQoyHV1k,https://open.spotify.com/track/4KBRXqtUASeTlihQoyHV1k
Mabbulu Tholagenule,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2002-01-06,0.36,0.54,0.917,0.017,-4.347,0.0189,175.021,0,9,0.04,4,27,8968230,0,0,0,Energetic,3raDeVVx2knhZFz4Pa7ZkE,https://open.spotify.com/track/3raDeVVx2knhZFz4Pa7ZkE
Nee Madhu Muraligaanaleela,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2002-01-07,0.53,0.792,0.48,0.081,-7.37,0.1,145.034,1,2,0.0805,4,64,6083269,0,0,0,Sad,1VDDoa82Oktn7FDPKBcsw8,https://open.spotify.com/track/1VDDoa82Oktn7FDPKBcsw8
Vinu Naa Maata (Pathos),P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,0.0,Telugu,2002-01-11,0.22,0.2,0.448,0.91,-12.191,0.071,174.053,0,10,0.08,4,40,6837167,0,0,0,Sad,5sqKbE3uRlfojUNqi5KZNn,https://open.spotify.com/track/5sqKbE3uRlfojUNqi5KZNn
Yeyi Padagalameeda,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2002-02-01,0.84,0.13,0.191,0.082,-9.784,0.09,150.004,0,10,0.0428,4,97,6562079,0,0,0,Sad,3RYGknbJNT1Vs4knwdvu2E,https://open.spotify.com/track/3RYGknbJNT1Vs4knwdvu2E
Priyurala,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2002-02-02,0.45,0.653,0.845,0.494,-2.845,0.098,149.994,0,1,0.08,4,76,5710498,0,0,0,Energetic,6lfBtuv9V1OIQJs2ixIkrN,https://open.spotify.com/track/6lfBtuv9V1OIQJs2ixIkrN
O Sakhi Oho Cheli,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2002-02-04,0.96,0.02,0.642,0.758,-6.305,0.0947,144.826,1,1,0.0284,4,40,9490095,0,0,0,Energetic,3LJEIbG5fal9ppxlwjFZ4y,https://open.spotify.com/track/3LJEIbG5fal9ppxlwjFZ4y
Naa Chitti Naa Chinni,P. Susheela|B. Vasantha,/artist/p-suseela-2|/artist/b-vasantha-1,0.0,Telugu,2002-02-06,0.82,0.28,0.838,0.326,-5.175,0.032,145.035,0,1,0.036,4,27,9659851,0,0,0,Energetic,6ZBh5uHIJGCzUYiUdScGBH,https://open.spotify.com/track/6ZBh5uHIJGCzUYiUdScGBH
Sanna Jajiki Gunnamauki,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2002-02-08,0.48,0.682,0.622,0.459,-3.394,0.059,150.072,0,11,0.01,4,25,6598545,0,0,0,Sad,7pj7b4gVpEqApxoVIgeVfS,https://open.spotify.com/track/7pj7b4gVpEqApxoVIgeVfS
Theratheeyara,M. Balamuralikrishna,/artist/m-balamuralikrishna-1,0.0,Telugu,2002-02-11,0.24,0.54,0.72,0.077,-4.61,0.0204,149.961,0,11,0.02,4,67,5720039,0,0,0,Energetic,06qGCUMHQqQOkbrl8rNDHr,https://open.spotify.com/track/06qGCUMHQqQOkbrl8rNDHr
Chakkanayya Chandamama,P. Susheela|B. Vasantha,/artist/p-suseela-2|/artist/b-vasantha-1,0.0,Telugu,2002-03-01,0.32,0.076,0.136,0.771,-8.456,0.07,140.046,1,0,0.027,4,82,9365799,0,0,0,Sad,1uLtqxWb56BmzO9JBIvDr6,https://open.spotify.com/track/1uLtqxWb56BmzO9JBIvDr6
Divinelu,Ghanatasala|P Suhseela,/artist/ghanatasala|/artist/p-suhseela,0.0,Telugu,2002-03-02,0.47,0.222,0.653,0.659,-13.226,0.056,174.024,1,2,0.097,4,36,2228785,0,0,0,Sad,4uDA7e3q5GVVRyFY05BeQA,https://open.spotify.com/track/4uDA7e3q5GVVRyFY05BeQA
Kuliki Kuliki,Vani Jairam,/artist/vani-jayaram,0.0,Telugu,2002-03-03,0.84,0.68,0.856,0.633,-7.665,0.0792,174.994,1,11,0.0241,4,97,1792257,0,0,0,Happy,10A33gXhK1cGvMONyKL2WD,https://open.spotify.com/track/10A33gXhK1cGvMONyKL2WD
Bhale Manchi Roju,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2002-03-04,0.7,0.849,0.061,0.561,-10.551,0.098,145.019,1,1,0.04,4,91,8597133,0,0,0,Sad,1OArmhVvxPHuzcrVv22Gcv,https://open.spotify.com/track/1OArmhVvxPHuzcrVv22Gcv
Lady Lady,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2002-03-05,0.55,0.98,0.304,0.358,-2.189,0.0623,146.764,0,1,0.07,4,79,4190733,0,0,0,Sad,33T5qoKTYNTRLCVOhoMouB,https://open.spotify.com/track/33T5qoKTYNTRLCVOhoMouB
Nela Meeda Jaabili,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2002-03-07,0.06,0.88,0.164,0.608,-9.627,0.031,153.059,1,6,0.07,4,29,6969000,0,0,0,Sad,4PNHWGbvOCkvqL6GkpjUSy,https://open.spotify.com/track/4PNHWGbvOCkvqL6GkpjUSy
Siggoo Poobanthi,S. P. Balasubrahmanyam|S. Janaki|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/s-janaki|/artist/s-p-sailaja-2,0.0,Telugu,2002-04-02,0.17,0.34,0.532,0.459,-11.283,0.0,138.027,0,11,0.0458,4,62,1571848,0,0,0,Sad,34p1TqiskNAqsLvPJhovhA,https://open.spotify.com/track/34p1TqiskNAqsLvPJhovhA
Priyathamaa Nee Oopire,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2002-04-03,0.93,0.7,0.238,0.335,-11.394,0.07,145.149,0,10,0.058,4,43,6695098,0,0,0,Sad,3bYzRXVl5UCKJ66MA4vhN6,https://open.spotify.com/track/3bYzRXVl5UCKJ66MA4vhN6
Thela Thela Vaarenu,Jikki,/artist/jikki,0.0,Telugu,2002-04-06,0.53,0.38,0.551,0.566,-2.747,0.043,174.104,0,6,0.07,4,90,9206826,0,0,0,Sad,2qoOnxrCeX0Q7nLrIpqiCw,https://open.spotify.com/track/2qoOnxrCeX0Q7nLrIpqiCw
Paadamani Nannadaga,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2002-04-08,0.93,0.67,0.085,0.3,-6.835,0.005,150.003,1,2,0.0353,4,91,5843028,0,0,0,Sad,3Ik626dszCoEh74olSPCDU,https://open.spotify.com/track/3Ik626dszCoEh74olSPCDU
Nee Pada Samseva,P Leela,/artist/p-leela,0.0,Telugu,2002-04-09,0.28,0.61,0.082,0.622,-9.414,0.05,145.035,1,3,0.0129,4,70,4798284,0,0,0,Sad,48c6RE9qdh42QOCyS1PVx9,https://open.spotify.com/track/48c6RE9qdh42QOCyS1PVx9
Iddari Manasulu,Mohammed Rafi|P. Susheela,/artist/mohammad-rafi|/artist/p-suseela-2,0.0,Telugu,2002-05-01,0.51,0.84,0.393,0.117,-6.032,0.0689,140.055,1,2,0.095,4,30,4174093,0,0,0,Sad,7dwlE3vuV9KkweqrCMVT5x,https://open.spotify.com/track/7dwlE3vuV9KkweqrCMVT5x
Teeya Theeyani,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2002-05-02,0.5,0.72,0.428,0.917,-8.645,0.0905,176.021,0,9,0.05,4,44,6133280,0,0,0,Sad,14TX4EHkcj0f0dDMdEjN4T,https://open.spotify.com/track/14TX4EHkcj0f0dDMdEjN4T
Vithalaa Panduranga,V. Ramakrishna,/artist/v-ramakrishna-2,0.0,Telugu,2002-05-03,0.78,0.16,0.448,0.926,-3.833,0.01,174.116,0,9,0.0813,4,48,1775452,0,0,0,Sad,7q0eY26ukLyYkrG7InuHAy,https://open.spotify.com/track/7q0eY26ukLyYkrG7InuHAy
Gudivada Vellanu,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2002-05-03,0.79,0.537,0.234,0.301,-10.336,0.019,149.962,0,5,0.08,4,93,6207372,0,0,0,Sad,3zuydfhoW6pbkmegDieVd0,https://open.spotify.com/track/3zuydfhoW6pbkmegDieVd0
Thayramma Patnavedithe,S. P. Balasubrahmanyam|Anand|Ramesh|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/anand|/artist/ramesh|/artist/s-p-sailaja-2,0.0,Telugu,2002-05-04,0.02,0.181,0.334,0.882,-7.915,0.0277,172.025,1,1,0.028,4,98,3909958,0,0,0,Sad,5hA7whlKqWGPAJEpRYmg2j,https://open.spotify.com/track/5hA7whlKqWGPAJEpRYmg2j
Padaharella Vayasu,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2002-05-08,0.56,0.113,0.85,0.1,-11.861,0.0443,136.991,1,1,0.0738,4,100,5953610,0,0,0,Happy,7wltO5dmURDawoJonX4msC,https://open.spotify.com/track/7wltO5dmURDawoJonX4msC
Andala Hrudayama,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2002-05-10,0.12,0.737,0.55,0.973,-8.124,0.07,139.839,1,2,0.08,4,67,1381159,0,0,0,Sad,4eEr2PZB3WJp74qkxzQrLS,https://open.spotify.com/track/4eEr2PZB3WJp74qkxzQrLS
Leela Krishna,S. Varalakshmi,/artist/s-varalakshmi-1,0.0,Telugu,2002-05-12,0.62,0.414,0.694,0.205,-2.66,0.0244,150.0,0,6,0.07,4,75,7012656,0,0,0,Energetic,4ya1uCrs69OdTwllg7yQZU,https://open.spotify.com/track/4ya1uCrs69OdTwllg7yQZU
Maarubalakunnavemiraa,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2002-06-02,0.65,0.481,0.612,0.633,-2.416,0.1,150.065,0,5,0.051,4,86,9160166,0,0,0,Energetic,0waqGhlLxbwUWzzyP80YFV,https://open.spotify.com/track/0waqGhlLxbwUWzzyP80YFV
Vollanori Maamaa Nee Pillani,Ghanatasala|Jikki|Swarnalatha,/artist/ghanatasala|/artist/jikki|/artist/swarnalatha,0.0,Telugu,2002-06-06,0.38,0.75,0.472,0.56,-12.305,0.0212,149.998,1,1,0.02,4,52,1912630,0,0,0,Sad,3TFsUL4YLFcss9heYZ5n7p,https://open.spotify.com/track/3TFsUL4YLFcss9heYZ5n7p
Ille Kovela,S. Janaki,/artist/s-janaki,0.0,Telugu,2002-06-08,0.59,0.25,0.035,0.48,-2.682,0.0173,145.091,1,0,0.0081,4,50,2131991,0,0,0,Sad,5Swm2KG5oSah7LBPUHLpT7,https://open.spotify.com/track/5Swm2KG5oSah7LBPUHLpT7
Abhinava Sarame,K J Yesudas,/artist/k-j-yesudas,0.0,Telugu,2002-06-09,0.94,0.712,0.061,0.367,-4.518,0.092,144.901,1,1,0.0218,4,89,10369103,0,0,0,Sad,3gtj7GNrd7mOT2Smt5DC7b,https://open.spotify.com/track/3gtj7GNrd7mOT2Smt5DC7b
Siggendukeeheli,S. Janaki|P. Susheela,/artist/s-janaki|/artist/p-suseela-2,0.0,Telugu,2002-06-12,0.02,0.184,0.687,0.893,-10.432,0.089,149.662,1,8,0.095,4,95,3624450,0,0,0,Happy,5Pz9xS5sQrCwo3QqQ2A2kg,https://open.spotify.com/track/5Pz9xS5sQrCwo3QqQ2A2kg
Thoduga Niliche Manikanta,K. Veeramani,/artist/k-veeramani-1,0.0,Telugu,2002-07-02,0.18,0.07,0.176,0.512,-4.517,0.01,149.477,0,3,0.01,4,26,260453,0,0,0,Sad,1ik5vvwhmqwAHeXXvYfIoB,https://open.spotify.com/track/1ik5vvwhmqwAHeXXvYfIoB
Kaipekki Poye Kallu,Rajeethram|P. Susheela,/artist/rajeethram|/artist/p-suseela-2,0.0,Telugu,2002-07-04,0.14,0.78,0.973,0.629,-2.057,0.081,150.044,1,0,0.06,4,82,8308597,0,0,0,Energetic,7qmjdiUwZuFPD8X3Ajkn06,https://open.spotify.com/track/7qmjdiUwZuFPD8X3Ajkn06
Ekkadiki Pothavu,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2002-07-04,0.41,0.09,0.515,0.009,-4.927,0.01,140.01,1,2,0.09,4,82,2245476,0,0,0,Sad,5NnwOEgHKNNjC3dFyG6iyv,https://open.spotify.com/track/5NnwOEgHKNNjC3dFyG6iyv
Magaraaya,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2002-07-06,0.61,0.61,0.931,0.142,-4.566,0.0472,174.059,1,0,0.07,4,30,5683678,0,0,0,Energetic,6jnSmcsBNbulHqaIabdgDz,https://open.spotify.com/track/6jnSmcsBNbulHqaIabdgDz
Nee Nagumomu,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2002-07-08,0.13,0.422,0.897,0.816,-7.329,0.049,155.035,0,6,0.0477,4,64,9028264,0,0,0,Energetic,3UOA5l5WItg1no9K6jjvHn,https://open.spotify.com/track/3UOA5l5WItg1no9K6jjvHn
Olammo Ori Naayano,L.R. Eswari,/artist/lr-eswari-2,0.0,Telugu,2002-07-10,0.9,0.939,0.399,0.146,-11.14,0.01,150.014,1,8,0.001,4,84,871644,0,0,0,Sad,3yXJO6K26X4LuWxvbQ7IWS,https://open.spotify.com/track/3yXJO6K26X4LuWxvbQ7IWS
Hey Krishna,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2002-07-11,0.42,0.269,0.287,0.616,-6.496,0.04,175.135,0,11,0.08,4,33,3376856,0,0,0,Sad,49BTZutC0VBJ1N1tBHwdf5,https://open.spotify.com/track/49BTZutC0VBJ1N1tBHwdf5
Naavallo Chikkinavaadu,L.R. Eswari,/artist/lr-eswari-2,0.0,Telugu,2002-08-01,0.8,0.42,0.812,0.826,-8.557,0.057,150.202,0,5,0.08,4,82,10656289,0,0,0,Happy,1JY7i8wcZHhTgbzEleh9Jk,https://open.spotify.com/track/1JY7i8wcZHhTgbzEleh9Jk
Mari Mari,K J Yesudas,/artist/k-j-yesudas,0.0,Telugu,2002-08-05,0.62,0.21,0.328,0.834,-12.156,0.0132,144.908,1,9,0.1,4,68,6786323,0,0,0,Sad,2Y0r28Onm7SCgtvSlQChtF,https://open.spotify.com/track/2Y0r28Onm7SCgtvSlQChtF
Melimi Bangaru,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2002-08-06,0.25,0.54,0.022,0.424,-4.322,0.04,149.866,1,1,0.093,4,100,5149188,0,0,0,Sad,3GRk2KwAJZbe9W5SAyDi5Q,https://open.spotify.com/track/3GRk2KwAJZbe9W5SAyDi5Q
Leru Kusalavula Saati,P. Susheela|P Leela,/artist/p-suseela-2|/artist/p-leela,0.0,Telugu,2002-08-08,0.92,0.41,0.38,0.438,-5.218,0.053,150.014,1,1,0.09,4,38,8448965,0,0,0,Sad,21zIcCvBDSETAJYacwfHJu,https://open.spotify.com/track/21zIcCvBDSETAJYacwfHJu
Mallela Kanna,S. Janaki,/artist/s-janaki,0.0,Telugu,2002-08-10,0.73,0.64,0.381,0.076,-8.665,0.0138,174.106,1,9,0.02,4,66,8213072,0,0,0,Sad,5MF3XdTVpwsYa6xOBDU6PV,https://open.spotify.com/track/5MF3XdTVpwsYa6xOBDU6PV
Mandhaara Makarandha,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2002-09-01,0.27,0.45,0.352,0.167,-8.44,0.005,135.272,1,1,0.02,4,37,10815825,0,0,0,Sad,5MZcaUAjD3UqGmUFVRLzls,https://open.spotify.com/track/5MZcaUAjD3UqGmUFVRLzls
Nayudori Chinnodamma,S. Janski|S. P. Balasubrahmanyam,/artist/s-janski|/artist/s-p-balasubrahamanyam,0.0,Telugu,2002-09-01,0.4,0.174,0.011,0.33,-9.892,0.02,150.008,1,1,0.029,4,71,9791441,0,0,0,Sad,51gCywqIvk4CtIcybG06dI,https://open.spotify.com/track/51gCywqIvk4CtIcybG06dI
Bidiyamela O Cheli,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2002-09-02,0.57,0.604,0.151,0.241,-8.444,0.091,173.936,1,5,0.0872,4,35,2806134,0,0,0,Sad,7wWqLiOmDfjGTwrz95niTD,https://open.spotify.com/track/7wWqLiOmDfjGTwrz95niTD
Aa Elanaga,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Telugu,2002-09-06,0.23,0.749,0.117,0.211,-9.76,0.07,174.028,1,8,0.042,4,92,7596821,0,0,0,Sad,1iQS1pMk45yYuuwSDmcMYp,https://open.spotify.com/track/1iQS1pMk45yYuuwSDmcMYp
Magaadante Adola,P. Susheela|Raja Babu,/artist/p-suseela-2|/artist/raja-babu,0.0,Telugu,2002-09-07,0.08,0.459,0.322,0.435,-13.637,0.0502,174.969,1,8,0.0771,4,85,1557375,0,0,0,Sad,0ISfINVZ6FbGtuRYYMCdIt,https://open.spotify.com/track/0ISfINVZ6FbGtuRYYMCdIt
Tholli Kalave,M. Balamuralikrishna,/artist/m-balamuralikrishna-1,0.0,Telugu,2002-09-08,0.06,0.01,0.285,0.693,-2.269,0.093,175.021,0,10,0.01,4,55,8138411,0,0,0,Sad,14vE2XV04UpCAzgL7IiVVy,https://open.spotify.com/track/14vE2XV04UpCAzgL7IiVVy
Cheepana,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2002-09-10,0.04,0.216,0.417,0.561,-8.926,0.005,150.039,0,5,0.0623,4,91,1589101,0,0,0,Sad,06DMYiTbe5hPTaKy7Kw50f,https://open.spotify.com/track/06DMYiTbe5hPTaKy7Kw50f
Yendayya,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,0.0,Telugu,2002-09-11,0.0,0.942,0.376,0.364,-10.775,0.03,174.962,1,7,0.0316,4,60,10475349,0,0,0,Sad,0L92NhxWUFjXCx6b8RHgLf,https://open.spotify.com/track/0L92NhxWUFjXCx6b8RHgLf
Nindu Amasa,L.R. Eswari|Madhavapeddi Satyam,/artist/lr-eswari-2|/artist/madhavapeddi-satyam,0.0,Telugu,2002-10-01,0.64,0.148,0.938,0.319,-7.983,0.1,135.098,1,1,0.01,4,100,8443049,0,0,0,Happy,4JDWl3iA7YST1o7VZDGQQ6,https://open.spotify.com/track/4JDWl3iA7YST1o7VZDGQQ6
Yamuina There,S. Janaki,/artist/s-janaki,0.0,Telugu,2002-10-02,0.28,0.45,0.744,0.985,-8.853,0.069,150.038,1,11,0.05,4,40,2400943,0,0,0,Happy,6zj2GvmNx7IB74qgg98RCP,https://open.spotify.com/track/6zj2GvmNx7IB74qgg98RCP
Podala Podala,K.B.K. Mohan Raju,/artist/kbk-mohan-raju-1,0.0,Telugu,2002-10-04,0.42,0.555,0.804,0.041,-12.23,0.057,145.218,1,7,0.041,4,29,5110640,0,0,0,Energetic,0kATACvsssUoYAcU4blODP,https://open.spotify.com/track/0kATACvsssUoYAcU4blODP
Puttina Roju,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2002-10-05,0.48,0.53,0.254,0.178,-7.13,0.099,149.978,1,0,0.083,4,34,5288613,0,0,0,Sad,404Qn0aP6MDzACFoQS1zgY,https://open.spotify.com/track/404Qn0aP6MDzACFoQS1zgY
Padhi Mandhilo Paata Paadinaa,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2002-10-07,0.18,0.15,0.499,0.596,-3.831,0.096,170.04,0,10,0.05,4,89,661854,0,0,0,Sad,5MtjlBnMtBDWnIbS2v78Yo,https://open.spotify.com/track/5MtjlBnMtBDWnIbS2v78Yo
Naarayana Nee Leela,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2002-10-12,0.39,0.69,0.663,0.781,-5.297,0.047,173.952,0,5,0.04,4,99,329578,0,0,0,Energetic,7esPEp6q2JX1VVGJTCPvrM,https://open.spotify.com/track/7esPEp6q2JX1VVGJTCPvrM
Dance Music,Instrumental,/artist/instrumental-2,0.0,Telugu,2002-11-03,0.97,0.42,0.347,0.556,-5.84,0.0013,152.672,0,8,0.09,4,34,7042992,0,0,0,Sad,3ELeavMtsNLh66h0Zma4VT,https://open.spotify.com/track/3ELeavMtsNLh66h0Zma4VT
Jaagame Maayaa,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2002-11-07,0.11,0.224,0.53,1.0,-10.691,0.054,174.012,1,5,0.0159,4,72,3739329,0,0,0,Sad,2xl0240cPhHfKN3Lr5MMHn,https://open.spotify.com/track/2xl0240cPhHfKN3Lr5MMHn
Jathaina Yedduraa,Madhavapeddi Satyam|Pithapuram Nageswara Rao,/artist/madhavapeddi-satyam|/artist/pithapuram-nageswara-rao,0.0,Telugu,2002-11-09,0.08,0.69,0.275,0.208,-4.768,0.0354,174.031,1,1,0.081,4,70,5056941,0,0,0,Sad,4USgwkxqMOAJKVhYBWGKuQ,https://open.spotify.com/track/4USgwkxqMOAJKVhYBWGKuQ
Ramaswami,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2002-11-10,0.07,0.358,0.101,0.823,-11.338,0.0263,143.875,1,8,0.0506,4,43,1694217,0,0,0,Sad,4KcYpCa7uRcV9rwcbOVtlI,https://open.spotify.com/track/4KcYpCa7uRcV9rwcbOVtlI
Andaala Ranivai,Ghanatasala|P Leela,/artist/ghanatasala|/artist/p-leela,0.0,Telugu,2002-11-11,0.81,0.07,0.834,0.984,-4.345,0.09,173.998,1,9,0.01,4,89,4022,0,0,0,Happy,6zfXkbov2egRT1nCQln38M,https://open.spotify.com/track/6zfXkbov2egRT1nCQln38M
Bangaru Baathu Guddu,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2002-11-12,0.75,0.665,0.103,0.953,-13.968,0.04,139.917,1,9,0.07,4,40,11333922,0,0,0,Sad,0jsNpdcihlMvOIbu92VIy3,https://open.spotify.com/track/0jsNpdcihlMvOIbu92VIy3
Spehhnaka Duluna,S. P. Balasubrahmanyam|S.P.Sailaja,/artist/s-p-balasubrahamanyam|/artist/spsailaja,0.0,Telugu,2002-12-01,0.2,0.18,0.261,0.852,-12.351,0.0576,174.005,1,5,0.04,4,46,1039691,0,0,0,Sad,44rFENQpASQnUkjTJSXGgX,https://open.spotify.com/track/44rFENQpASQnUkjTJSXGgX
