song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Bhari Jawani Gauri Rang,Raj Bhora|Anupama Deshpande,/artist/raj-bhora|/artist/anupama-deshpande,06:00,Rajasthani,12-02-2019,0.75,0.45,0.272,0.59,-5.188,0.03,163.987,1,6,0.0232,4,96,9829434
Na Hoti Preet Aa,Hariharan|Savita Saathi,/artist/hariharan|/artist/savita-saathi,04:00,Rajasthani,09-09-2020,0.18,0.997,0.404,0.827,-13.299,0.071,204.178,1,1,0.056,4,49,2632244
Udati Kurjaliyan,Artists of Churu|Ratannagar,/artist/artists-of-churu|/artist/ratannagar,07:06,Rajasthani,08-10-2009,0.97,0.47,0.53,0.56,-4.268,0.071,105.076,1,4,0.0057,4,90,6393215
Pati Parameshwar,Hemlata,/artist/hemlata,05:52,Rajasthani,11-04-2018,0.94,0.905,0.202,0.264,-3.875,0.08,148.119,0,1,0.083,4,34,2922692
Mat Masu Kar Takraar,Suresh Wadkar|Anupama Deshpande,/artist/suresh-wadkar|/artist/anupama-deshpande,06:17,Rajasthani,02-09-2003,0.04,0.44,0.416,0.54,-9.239,0.08,119.955,1,6,0.0424,4,26,1659913
Ganga Tumhari Saanch Badai,Shilpi Mathur,/artist/shilpi-mathur,03:49,Rajasthani,12-06-2022,0.15,0.021,0.653,0.93,-11.053,0.0121,160.016,0,4,0.0697,4,46,6640120
Nijaria Lag Jaweli,Tejkaran Rao,/artist/tejkaran-rao,02:58,Rajasthani,07-10-2021,0.19,0.13,0.849,0.28,-4.525,0.006,160.05,1,0,0.0972,4,85,7440955
Sun Radha,Suresh Wadkar|Hemlata,/artist/suresh-wadkar|/artist/hemlata,06:15,Rajasthani,07-05-2007,0.05,0.91,0.766,0.987,-2.478,0.09,138.858,1,8,0.094,4,42,8408147
Ghadala Dub Jyare,Artists of Churu|Ratannagar,/artist/artists-of-churu|/artist/ratannagar,03:03,Rajasthani,05-02-2022,0.45,0.37,0.401,0.01,-12.451,0.05,185.97,1,8,0.02,4,80,6811075
Lawaar Jivada Rai,Aarti Mukherji,/artist/aarti-mukherji,06:00,Rajasthani,03-03-2005,0.02,0.11,0.986,0.737,-2.423,0.05,121.993,0,11,0.012,4,86,9397158
Jogiya Kab Re Miloge Aay,Bhawna Lonkar,/artist/bhawna-lonkar,05:09,Rajasthani,04-02-2001,0.66,0.32,0.04,0.36,-6.574,0.061,180.096,1,11,0.0076,4,52,469084
Tero Jobun Aise Lut Gayo,Jahoor Master,/artist/jahoor-master,08:00,Rajasthani,12-07-2018,0.75,0.36,0.703,0.778,-13.31,0.0705,147.979,1,3,0.097,4,56,853356
Puradi Chaal Gayi,Jahoor Master,/artist/jahoor-master,05:00,Rajasthani,06-01-2022,0.2,0.75,0.619,0.99,-10.188,0.0356,160.024,1,9,0.075,4,31,7516661
Halkaraji Jatan Karo,A.K. Vyas|Pushpa Tirke,/artist/ak-vyas|/artist/pushpa-tirke,05:00,Rajasthani,06-12-2004,0.67,0.517,0.142,0.207,-6.333,0.07,157.942,1,3,0.1,4,49,7909355
Mujron Kabool Karliyon,Suresh Wadkar|Deepmala,/artist/suresh-wadkar|/artist/deepmala,06:41,Rajasthani,03-07-2013,0.09,0.16,0.468,0.16,-2.227,0.028,110.01,0,10,0.0118,4,43,9233306
Sundar Gori Yun Mat Maar,A.K. Vyas,/artist/ak-vyas,05:00,Rajasthani,09-02-2005,0.92,0.958,0.83,0.572,-2.49,0.0266,105.05,1,1,0.004,4,61,729034
Ganga Patitan Ko Aadhar,Bhavana Lonkar,/artist/bhavana-lonkar,04:28,Rajasthani,04-07-2008,0.65,0.7,0.281,0.45,-9.226,0.047,134.973,1,4,0.0601,4,26,2106300
Jai Ganga Jai Jai Jag Janani,Bhavana Lonkar|Hemant,/artist/bhavana-lonkar|/artist/hemant-1,04:20,Rajasthani,09-11-2015,0.51,0.147,0.011,0.954,-7.919,0.1,137.03,1,0,0.07,4,52,9130551
Mhane Chadiyo Re Choguno Chaav,Aarti Mukherji,/artist/aarti-mukherji,05:00,Rajasthani,10-01-2007,0.63,0.98,0.064,0.22,-3.529,0.0811,119.992,1,11,0.097,4,67,105308
Kaali Chhint Ko,Usha Mangeshkar|A.K. Vyas,/artist/usha-mangeshkar-2|/artist/ak-vyas,04:00,Rajasthani,12-02-2019,0.84,0.653,0.825,0.001,-2.41,0,177.958,1,5,0.05,4,38,4876532
Kun Mari Pichkari,MADHULIKA,/artist/madhulika,04:04,Rajasthani,03-05-2023,0.38,0.5,0.174,0.89,-4.609,0.09,106.966,1,9,0.01,4,52,10957773
Bhajo Re Bhai Ram Govind Hari,Bhavna Lonkar,/artist/bhavna-lonkar,05:04,Rajasthani,03-05-2008,0.72,0.579,0.153,0.957,-4.222,0.0553,145.919,1,6,0.02,4,83,2879516
Mhari Chunadi Mein Jadwaay Dayo,Anupama Deshpande,/artist/anupama-deshpande,03:56,Rajasthani,01-02-2006,0.4,0.6,0.741,0.44,-10.573,0.05,152.099,1,5,0,4,78,6023284
Sajna Chhin Chhin Balu,Jaishree,/artist/jaishree,04:00,Rajasthani,04-06-2005,0.73,0.663,0.486,0.745,-13.739,0.025,163.966,0,5,0.02,4,80,2215218
Mane Tharo He Aasro,Various Artist,/artist/various-artist,06:30,Rajasthani,09-11-2003,0.32,0.95,0.041,0.96,-3.193,0.0633,162.968,0,9,0.0238,4,35,5156995
Jai Ambe Jai Gange,Bhavana Lonkar|Hemant,/artist/bhavana-lonkar|/artist/hemant-1,04:47,Rajasthani,02-12-2004,0.35,0.521,0.745,0.539,-10.587,0.017,175.15,1,8,0.09,4,35,11046597
Uncha Rana Ji Ra Gokhda,Mamta Singh,/artist/mamta-singh,03:05,Rajasthani,08-02-2005,0.48,0.22,0.31,0.91,-8.59,0.0613,147.116,1,1,0.039,4,59,3238648
Awat Mori Galiyan Me Girdhari,Bhawna Lonkar,/artist/bhawna-lonkar,06:02,Rajasthani,09-05-2009,0.8,0.899,0.906,0.763,-13.073,0.015,187.938,0,4,0.006,4,28,9383618
Mhane Lyado Ni Badila Dhola,Shilpi Mathur,/artist/shilpi-mathur,04:26,Rajasthani,07-02-2015,0.19,0.54,0.555,0.26,-3.268,0.02,111.023,1,0,0.045,4,95,1376168
Chudi Pairaayede Ratai Rangri,Anupama Deshpande,/artist/anupama-deshpande,04:00,Rajasthani,10-11-2014,0.36,0.704,0.084,0.004,-4.403,0.09,153.108,1,2,0.0184,4,42,11152198
Mharo Joban Nakhralo Julmi,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:00,Rajasthani,01-11-2021,0.64,0.17,0.902,0.37,-4.41,0.009,208.951,1,1,0.0231,4,58,6524882
Thoro So Hat Ja Lal Ji,Sayeeda Begum,/artist/sayeeda-begum,02:46,Rajasthani,02-04-2002,0.34,0.912,0.09,0.549,-7.312,0.09,140.07,1,1,0.0625,4,92,8440569
Sajan Sau Kausa Re Doori,Vijay Lakshmi Jain|A. K. Vyas,/artist/vijay-lakshmi-jain|/artist/a-k-vyas,06:17,Rajasthani,03-01-2018,0.71,0.66,0.03,0.23,-13.217,0.03,162.913,1,2,0.096,4,30,1114633
Mata Thare Dyar Aayenai,Saraswati Devi,/artist/saraswati-devi,05:00,Rajasthani,11-07-2005,0.63,0.19,0.278,0.668,-13.351,0.078,160.036,0,7,0.078,4,78,4318261
Mahari Saamli Haveli,A. K. Vyas|Madhu Tiwari,/artist/a-k-vyas|/artist/madhu-tiwari,05:43,Rajasthani,12-11-2007,0.42,1,0.23,0.41,-5.557,0.0371,142.776,0,5,0.0613,4,83,5649365
Gauri Tharai Peev Row,Usha Mangeshkar,/artist/usha-mangeshkar-2,06:00,Rajasthani,05-07-2007,0.68,0.002,0.486,0.968,-5.729,0.07,197.929,1,1,0.04,4,52,6101361
Manihara,Sayeeda Begum,/artist/sayeeda-begum,03:06,Rajasthani,11-12-2014,0.92,0.4,0.624,0.87,-5.65,0.0671,143.984,1,2,0.08,4,93,6714326
Phagan Ayo Phaganiyo Rangade,Mamta Singh,/artist/mamta-singh,04:11,Rajasthani,01-03-2006,0.75,0.388,0.828,0.99,-7.009,0.01,169.871,0,8,0.082,4,100,4656072
Jiro To Gero Bajyo,Mamta Singh,/artist/mamta-singh,05:33,Rajasthani,08-01-2017,0.77,0.84,0.287,0.3,-11.78,0.03,181.208,1,1,0.026,4,76,2849497
Udiyo Re Udiyo,Mamta Singh,/artist/mamta-singh,04:50,Rajasthani,03-05-2012,0.75,0.454,0.898,0.069,-4.23,0.0934,156.488,1,7,0.009,4,47,5126960
Teeki Paatragi(Loor),Vijay Lakshmi Jain,/artist/vijay-lakshmi-jain,05:36,Rajasthani,12-06-2008,0.23,0.88,0.675,0.82,-7.102,0.039,170.878,1,2,0.09,4,34,1149244
Sun E Ambe,Raj Bhora|Saathi|Aarti Mukherji,/artist/raj-bhora|/artist/saathi|/artist/aarti-mukherji,07:00,Rajasthani,07-04-2019,0.31,0.222,0.98,0.939,-2.236,0.01,147.982,1,4,0.0417,4,31,5788592
Chakar Rakhoji,Bhawna Lonkar,/artist/bhawna-lonkar,05:19,Rajasthani,01-05-2011,0.86,0.1,0.156,0.65,-10.628,0.0134,149.062,1,6,0.02,4,79,4248653
Mope Jabaran Rang Diyo Daar,Vandna Tailang,/artist/vandna-tailang,03:59,Rajasthani,09-03-2014,0.38,0.933,0.131,0.032,-4.335,0.005,143.006,1,7,0.0044,4,63,5212084
Music,Vishwanath,/artist/vishwanath,00:27,Rajasthani,06-04-2005,0.53,0.75,0.731,0.39,-3.609,0.05,155.096,1,2,0.029,4,38,8835576
Koi Kachhu Kahe Man Laga,Bhawna Lonkar,/artist/bhawna-lonkar,04:52,Rajasthani,05-05-2008,0.53,0.692,0.477,0.659,-10.489,0.0127,193.904,1,10,0.08,4,52,11339386
Ud Re Suwa To Pachrangiya,Mamta Singh,/artist/mamta-singh,05:31,Rajasthani,12-06-2005,0.6,0.91,0.976,0.19,-8.02,0.0702,207.808,0,11,0.1,4,72,1554198
Liyo Ri Govindo Mole,Bhawna Lonkar,/artist/bhawna-lonkar,06:09,Rajasthani,11-07-2017,0.13,0.357,0.742,0.419,-5.873,0.0635,144.984,0,7,0.1,4,55,2333455
Na Hoti Preet Aa,Savita Saathi,/artist/savita-saathi,02:00,Rajasthani,10-11-2014,0.53,0.55,0.585,0.48,-3.78,0.07,121.154,0,4,0.089,4,96,5661579
Mandir Mein Maujaan Uden,Raj Bhora,/artist/raj-bhora,05:41,Rajasthani,08-02-2004,0.94,0.609,0.354,0.494,-11.521,0.0667,107.879,0,4,0.0556,4,37,4539672
Mathe Ne Memad Pero,Madhulika Mathur,/artist/madhulika-mathur,06:04,Rajasthani,07-01-2010,0.11,0.82,0.582,0.41,-9.249,0.08,112.248,1,0,0.0536,4,48,7241475
Me Girdhar Rang Raati,Bhawna Lonkar,/artist/bhawna-lonkar,05:47,Rajasthani,06-02-2020,0.11,0.446,0.261,0.054,-11.752,0.0829,192.038,0,0,0.04,4,67,1815797
Peehar Tharo Barvada,Tejkaran Rao,/artist/tejkaran-rao,03:02,Rajasthani,11-02-2024,0.35,0.71,0.605,0.69,-2.107,0.062,200.036,0,7,0.07,4,89,2107221
Jeero Torh Lai Re,Tejkaran Rao,/artist/tejkaran-rao,02:03,Rajasthani,03-02-2002,0.95,0.968,0.569,0.638,-13.982,0.1,143.007,0,8,0.0161,4,78,4954496
Gori Ne Rangay Dyo Ni,Bhawna Lonkar,/artist/bhawna-lonkar,05:58,Rajasthani,01-03-2006,0.95,0.49,0.285,0.1,-7.353,0.075,139.979,0,7,0.0804,4,94,8659796
Pomcho Leta Ayijyo Ji,Shilpi Mathur,/artist/shilpi-mathur,04:26,Rajasthani,05-01-2005,0.59,0.444,0.106,0.276,-12.373,0.09,149.992,1,7,0.05,4,45,3519978
