song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Manmathan,Jolly Abraham,/artist/jolly-abraham,0.0,Tamil,2001-11-11,0.18,0.514,0.346,0.592,-12.564,0.008,203.998,1,5,0.0179,4,64,5358407,0,0,0,Sad,3gq46ZMCSMtrmHQmQtR4Rb,https://open.spotify.com/track/3gq46ZMCSMtrmHQmQtR4Rb
Madhukkadalo,S. Janaki|P. Jayachandran,/artist/s-janaki|/artist/p-jayachandran-1,0.0,Tamil,2001-12-01,0.86,0.37,0.367,0.4,-5.025,0.0967,158.048,0,2,0.03,4,54,2777740,0,0,0,Sad,2fzGG7jy7C47lu5ihXCYUG,https://open.spotify.com/track/2fzGG7jy7C47lu5ihXCYUG
Ilam Maane Unnaithane,Malaysia Vasudevan|Vani Jairam,/artist/malaysia-vasudevan|/artist/vani-jayaram,0.0,Tamil,2001-12-04,0.8,0.068,0.399,0.226,-12.838,0.05,165.968,1,8,0.0844,4,65,2240954,0,0,0,Sad,3UwLsaxUUVVJiayvd1fbM5,https://open.spotify.com/track/3UwLsaxUUVVJiayvd1fbM5
Myna Myna,Vairamuthu,/artist/vairamuthu,0.0,Tamil,2001-12-08,0.05,0.28,0.422,0.4,-9.286,0.0537,145.035,1,2,0.05,4,96,828653,0,0,0,Sad,4UApCs7FoiTTEUOSUksNLa,https://open.spotify.com/track/4UApCs7FoiTTEUOSUksNLa
Alai Kadalil,Malaysia Vasudevan|Chorus,/artist/malaysia-vasudevan|/artist/chorus,0.0,Tamil,2002-01-02,0.63,0.58,0.0,0.8,-2.984,0.0607,163.95,1,1,0.023,4,55,5632576,0,0,0,Sad,1BO7ASuCQ4OXnMPrKowDzS,https://open.spotify.com/track/1BO7ASuCQ4OXnMPrKowDzS
Aavaram Poovu,S. Janaki,/artist/s-janaki,0.0,Tamil,2002-01-02,0.96,0.824,0.368,0.401,-4.893,0.0208,182.956,1,1,0.1,4,89,2884630,0,0,0,Sad,2GWDtr1YHiYSLcNtBTIw61,https://open.spotify.com/track/2GWDtr1YHiYSLcNtBTIw61
Iraivan,K J Yesudas|Vani Jairam,/artist/k-j-yesudas|/artist/vani-jayaram,0.0,Tamil,2002-01-03,0.91,0.63,0.647,0.0,-3.179,0.08,168.008,1,1,0.0284,4,59,7293694,0,0,0,Energetic,3X14hrJnOMhUQkmTW5K3fb,https://open.spotify.com/track/3X14hrJnOMhUQkmTW5K3fb
Yaematrathey Yaematrathey,T M S Selvakumar,/artist/t-m-s-selvakumar,0.0,Tamil,2002-01-04,0.01,0.187,0.322,0.243,-5.82,0.03,199.992,1,7,0.0453,4,56,9363510,0,0,0,Sad,6zj2GvmNx7IB74qgg98RCP,https://open.spotify.com/track/6zj2GvmNx7IB74qgg98RCP
Naan Uyir Pizhaithaen,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2002-01-09,0.08,0.262,0.906,0.449,-4.436,0.04,199.932,1,0,0.0,4,71,4795599,0,0,0,Energetic,19wUYnSnP9oCtEvAh10qct,https://open.spotify.com/track/19wUYnSnP9oCtEvAh10qct
Sandhega,K J Yesudas,/artist/k-j-yesudas,0.0,Tamil,2002-01-10,0.96,0.668,0.856,0.472,-13.123,0.0033,130.013,1,3,0.04,4,91,4059817,0,0,0,Happy,1m0QQkhvW6oYgI1VNiiCxE,https://open.spotify.com/track/1m0QQkhvW6oYgI1VNiiCxE
Malainindea Thiruk Kumara,T.R. Mahalingam,/artist/tr-mahalingam,0.0,Tamil,2002-01-12,0.31,0.59,0.218,0.1,-5.687,0.0841,147.928,1,6,0.0045,4,36,9121910,0,0,0,Sad,4Jmsp4ZgkdzYZ7i38v3xE5,https://open.spotify.com/track/4Jmsp4ZgkdzYZ7i38v3xE5
Amma Endral Anbu,Jayalalithaa,/artist/jayalalithaa-9,0.0,Tamil,2002-02-02,0.89,0.546,0.586,0.171,-13.729,0.02,151.108,0,10,0.0568,4,97,8889424,0,0,0,Happy,1PPasr5ojpCASS5IQSiezC,https://open.spotify.com/track/1PPasr5ojpCASS5IQSiezC
Oho Endhan Baby,S. Janaki|A. M. Rajah,/artist/s-janaki|/artist/a-m-rajah-1,0.0,Tamil,2002-02-03,0.7,0.43,0.04,0.296,-5.365,0.017,177.964,1,10,0.0157,4,33,2430474,0,0,0,Sad,6WfDhMZcH4boXBW7F9OsPa,https://open.spotify.com/track/6WfDhMZcH4boXBW7F9OsPa
Naan Vantha Paathai,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2002-02-06,0.65,0.51,0.045,0.8,-6.499,0.095,128.094,1,1,0.06,4,26,9232816,0,0,0,Sad,3E4reflpURc2b5zJyMWHdj,https://open.spotify.com/track/3E4reflpURc2b5zJyMWHdj
Vaangadi Chittukkala,L.R. Eswari,/artist/lr-eswari-2,0.0,Tamil,2002-02-09,0.35,0.01,0.125,0.1,-3.628,0.008,179.98,1,2,0.064,4,63,11219843,0,0,0,Sad,78mkuEVHSktKhj2M9HXqYK,https://open.spotify.com/track/78mkuEVHSktKhj2M9HXqYK
Nee Pogumidamellam,P.B. Sreenivas|P Suhseela,/artist/pb-sreenivas|/artist/p-suhseela,0.0,Tamil,2002-02-10,0.01,0.543,0.436,0.125,-4.671,0.054,176.076,0,10,0.04,4,81,1304448,0,0,0,Sad,0zom9ECHHRTZ0INqpgHrfS,https://open.spotify.com/track/0zom9ECHHRTZ0INqpgHrfS
Anubhavam Pudumai,Leena Pradeep|S. Kedharnath,/artist/leena-pradeep|/artist/s-kedharnath-1,0.0,Tamil,2002-02-12,0.17,0.615,0.259,0.075,-8.282,0.03,110.002,0,6,0.028,4,84,5078530,0,0,0,Sad,68lMe8zdIw5R3gvEVwU0sY,https://open.spotify.com/track/68lMe8zdIw5R3gvEVwU0sY
Adi Ennadi Raakkamma,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2002-03-01,0.15,0.349,0.849,0.843,-3.328,0.053,165.532,1,0,0.089,4,39,9827728,0,0,0,Energetic,3cMMcLDv6RjOUv0ElChl6k,https://open.spotify.com/track/3cMMcLDv6RjOUv0ElChl6k
Theru Paarkka Vanthirukkum,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2002-03-02,0.17,0.71,0.876,0.8,-7.631,0.095,149.991,0,11,0.0031,4,28,4434391,0,0,0,Happy,7Lj8X4UwOQwRiSIODyXEkL,https://open.spotify.com/track/7Lj8X4UwOQwRiSIODyXEkL
Panam Panthiyile,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,0.0,Tamil,2002-03-02,0.51,0.75,0.73,0.3,-11.026,0.005,124.088,0,2,0.079,4,44,207868,0,0,0,Sad,7hE2pTC4CvsWThWcUuUx0A,https://open.spotify.com/track/7hE2pTC4CvsWThWcUuUx0A
Kaathalukku Naangu Kanngal,T.R. Mahalingam,/artist/tr-mahalingam,0.0,Tamil,2002-03-03,0.86,0.29,0.557,0.5,-12.488,0.0627,139.951,0,0,0.08,4,33,2888673,0,0,0,Sad,3JGXeU2Md0lJ9LxedRSWS6,https://open.spotify.com/track/3JGXeU2Md0lJ9LxedRSWS6
Kaatril Enthan,S. Janaki,/artist/s-janaki,0.0,Tamil,2002-03-04,0.28,0.32,0.819,0.5,-4.593,0.09,166.97,1,10,0.01,4,96,10077392,0,0,0,Energetic,0ON52yb8MdcKDTfKVwcWga,https://open.spotify.com/track/0ON52yb8MdcKDTfKVwcWga
Pattu Selai Kaatthaada,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,0.0,Tamil,2002-03-06,0.55,0.399,0.108,0.61,-7.381,0.019,146.013,0,11,0.001,4,72,5934039,0,0,0,Sad,0A5pHAiOkAWskqfRl7e3eu,https://open.spotify.com/track/0A5pHAiOkAWskqfRl7e3eu
Annai Bhavanikkoru,L.R. Eswari,/artist/lr-eswari-2,0.0,Tamil,2002-03-09,0.4,0.32,0.805,1.0,-4.56,0.031,157.98,1,2,0.05,4,32,10577447,0,0,0,Sad,3yqpR9cEpLRVJN8hQ6JF1v,https://open.spotify.com/track/3yqpR9cEpLRVJN8hQ6JF1v
Kanninun,Salem S. Jayalakshmi,/artist/salem-s-jayalakshmi-2,0.0,Tamil,2002-03-10,0.66,0.49,0.555,0.9,-9.835,0.04,163.071,0,0,0.05,4,100,4284116,0,0,0,Happy,6ie84VBkCwbdeNgIn1evEA,https://open.spotify.com/track/6ie84VBkCwbdeNgIn1evEA
Maathamo Aavani,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Tamil,2002-04-02,0.74,0.46,0.848,0.6,-8.653,0.0709,205.348,1,10,0.075,4,57,6587747,0,0,0,Happy,4wHQ3rOYas0t3tk1v3ftpm,https://open.spotify.com/track/4wHQ3rOYas0t3tk1v3ftpm
Naanae Varuvaen,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2002-04-03,0.91,0.661,0.748,0.344,-9.421,0.0643,135.986,1,2,0.07,4,43,8619165,0,0,0,Happy,5P99FyX2UHUs6u2ydfyufN,https://open.spotify.com/track/5P99FyX2UHUs6u2ydfyufN
En Iniya Pon Nilave,K J Yesudas,/artist/k-j-yesudas,0.0,Tamil,2002-04-04,0.8,0.849,0.467,0.17,-3.264,0.02,162.04,1,0,0.06,4,46,7160839,0,0,0,Sad,4PKGaJPuXfespUVeXLBaA5,https://open.spotify.com/track/4PKGaJPuXfespUVeXLBaA5
Thunbamellam,K.B. Sundarambal,/artist/kb-sundarambal,0.0,Tamil,2002-04-06,0.1,0.86,0.61,0.6,-10.109,0.07,169.212,1,1,0.0654,4,81,7569878,0,0,0,Happy,3dGCJcORPb5OswJM500neH,https://open.spotify.com/track/3dGCJcORPb5OswJM500neH
Kaalai Paniyil,Sujatha Mohan,/artist/sujatha,0.0,Tamil,2002-05-01,0.68,0.353,0.811,0.219,-13.917,0.0993,199.966,0,4,0.028,4,61,2015995,0,0,0,Happy,5JfGTkuhDT7weXJvz0UFTJ,https://open.spotify.com/track/5JfGTkuhDT7weXJvz0UFTJ
Idhu Iravaa Pagala,Vani Jairam|K J Yesudas,/artist/vani-jayaram|/artist/k-j-yesudas,0.0,Tamil,2002-05-01,0.36,0.356,0.895,0.559,-10.069,0.0904,184.094,0,10,0.087,4,33,9668616,0,0,0,Energetic,06UWfbmplwBtzasPoUSck6,https://open.spotify.com/track/06UWfbmplwBtzasPoUSck6
Sangathil Padaatha,Ilaiyaraaja|S. Janaki,/artist/iiaiyaraaja|/artist/s-janaki,0.0,Tamil,2002-05-02,0.97,0.95,0.36,0.197,-6.565,0.078,111.044,1,0,0.01,4,53,3053470,0,0,0,Sad,5Ugpqgv95yX9IJKtgikh0h,https://open.spotify.com/track/5Ugpqgv95yX9IJKtgikh0h
Senkezharutha,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2002-05-03,0.46,0.74,0.958,0.4,-7.615,0.06,119.973,0,10,0.08,4,37,4009343,0,0,0,Happy,09Rc7wIVfeechd2kMClArl,https://open.spotify.com/track/09Rc7wIVfeechd2kMClArl
Bodai Yethum,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Tamil,2002-05-05,0.78,0.15,0.123,0.0,-7.51,0.015,144.034,1,4,0.048,4,34,6259665,0,0,0,Sad,7w1K539hTD3cr4uEL7P0Z1,https://open.spotify.com/track/7w1K539hTD3cr4uEL7P0Z1
Aathadi Mariamma,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,0.0,Tamil,2002-05-08,0.75,0.757,0.436,0.17,-2.252,0.0855,130.025,1,8,0.0681,4,65,9129044,0,0,0,Sad,5X5eijDHVR8V29Yjz9R5Xo,https://open.spotify.com/track/5X5eijDHVR8V29Yjz9R5Xo
Kandathai Sollogiren,M. S. Viswanathan,/artist/m-s-viswanathan-2,0.0,Tamil,2002-05-12,0.08,0.175,0.583,0.911,-10.292,0.079,123.049,0,11,0.0,4,96,8488495,0,0,0,Sad,1tsU3slK2UFVBSoPEKUf7t,https://open.spotify.com/track/1tsU3slK2UFVBSoPEKUf7t
Bala Kanakama,S. Janaki,/artist/s-janaki,0.0,Tamil,2002-06-03,0.5,0.789,0.282,0.146,-9.817,0.0083,106.989,1,2,0.076,4,25,1272411,0,0,0,Sad,1EecmC1VdQJYEUS2h1JxaO,https://open.spotify.com/track/1EecmC1VdQJYEUS2h1JxaO
Rosave Rasa,K. S. Chithra|Mano,/artist/chitra|/artist/mano,0.0,Tamil,2002-06-04,0.44,0.755,0.185,0.337,-12.201,0.0627,129.975,1,1,0.01,4,39,1858159,0,0,0,Sad,2cAYUtfKxrP79EiBfI1t8H,https://open.spotify.com/track/2cAYUtfKxrP79EiBfI1t8H
Thanniye Pottaa,Kalyani Menon|Kamal Haasan|Sri Priya,/artist/kalyani-menon|/artist/kamal-haasan|/artist/sri-priya,0.0,Tamil,2002-06-08,0.16,0.7,0.383,0.5,-6.455,0.097,149.923,0,6,0.0404,4,49,9405240,0,0,0,Sad,6yemiz4KUykLxF5sIuYUuF,https://open.spotify.com/track/6yemiz4KUykLxF5sIuYUuF
Iyarkai Ennum,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Tamil,2002-06-10,0.77,0.021,0.713,0.683,-6.716,0.073,107.063,0,10,0.0,4,40,9589894,0,0,0,Happy,40f75UJjng0LxpS3sSJ6wW,https://open.spotify.com/track/40f75UJjng0LxpS3sSJ6wW
Kungkuma Kolangal,Vani Jairam,/artist/vani-jayaram,0.0,Tamil,2002-06-11,0.22,0.991,0.172,0.23,-8.485,0.097,194.026,1,1,0.0153,4,58,4858112,0,0,0,Sad,2iwxw834CsZeXrg6ZGxVTD,https://open.spotify.com/track/2iwxw834CsZeXrg6ZGxVTD
Amma Amma,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2002-06-12,0.41,0.58,0.842,0.8,-10.299,0.02,150.008,0,5,0.01,4,62,10670698,0,0,0,Sad,75DxgHACVHU50ln1RWnDUx,https://open.spotify.com/track/75DxgHACVHU50ln1RWnDUx
Happy Indrumudal Happy,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,0.0,Tamil,2002-07-02,0.89,0.83,0.206,0.9,-3.777,0.0398,120.029,0,10,0.051,4,83,9491723,0,0,0,Sad,1Vjp5lGHOBJ9D2TyldYKHZ,https://open.spotify.com/track/1Vjp5lGHOBJ9D2TyldYKHZ
Padhinaaru Vayathinile,P Suhseela,/artist/p-suhseela,0.0,Tamil,2002-07-04,0.06,0.46,0.249,0.4,-5.137,0.043,140.001,0,1,0.04,4,35,1531658,0,0,0,Sad,5QFxNEwwavWuRNratP6AKJ,https://open.spotify.com/track/5QFxNEwwavWuRNratP6AKJ
Sokku Podi Potta,S. Janaki|T.M. Soundararajan,/artist/s-janaki|/artist/tm-soundararajan,0.0,Tamil,2002-07-04,0.16,0.974,0.322,0.816,-5.377,0.076,140.025,0,5,0.0782,4,100,4802413,0,0,0,Sad,4wlUq8pygtYQaS0svpthaL,https://open.spotify.com/track/4wlUq8pygtYQaS0svpthaL
Aringnar Anna Aatchi Kaanuveer,M. Thangappa,/artist/m-thangappa-1,0.0,Tamil,2002-07-04,0.97,0.274,0.39,0.147,-10.172,0.09,145.115,1,9,0.014,4,34,7602229,0,0,0,Sad,68erXggsa2N9xkVWvPTRKL,https://open.spotify.com/track/68erXggsa2N9xkVWvPTRKL
Iravukkum Pagalukkum,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2002-07-06,0.24,0.375,0.195,0.801,-9.018,0.076,184.058,1,11,0.082,4,73,7273517,0,0,0,Sad,0pID343g7WRuTtFItZBplG,https://open.spotify.com/track/0pID343g7WRuTtFItZBplG
Title Music - Film (Aarilirunthu Arupathu Varai),Orchestra,/artist/orchestra,0.0,Tamil,2002-07-07,0.67,0.739,0.641,0.958,-12.15,0.02,119.932,1,1,0.0049,4,52,11085701,0,0,0,Sad,5QpX7FGJ3A6otJSayn0GHM,https://open.spotify.com/track/5QpX7FGJ3A6otJSayn0GHM
Ondrum Ariyaatha,T M S Selvakumar,/artist/t-m-s-selvakumar,0.0,Tamil,2002-07-09,0.58,0.028,0.202,0.505,-10.445,0.04,132.164,1,1,0.06,4,43,11354030,0,0,0,Sad,6zj2GvmNx7IB74qgg98RCP,https://open.spotify.com/track/6zj2GvmNx7IB74qgg98RCP
Rafiyul Avval,A.R. Sheik Mohammed,/artist/ar-sheik-mohammed,0.0,Tamil,2002-07-12,0.45,0.833,0.698,0.934,-7.475,0.05,128.905,1,5,0.05,4,25,5917442,0,0,0,Happy,4EJcy0n2yFChEspkkaN2fk,https://open.spotify.com/track/4EJcy0n2yFChEspkkaN2fk
Sorgatthin Thirappuvaizha,Vani Jairam|K J Yesudas,/artist/vani-jayaram|/artist/k-j-yesudas,0.0,Tamil,2002-08-02,0.19,0.988,0.187,0.073,-3.017,0.03,116.985,0,11,0.02,4,80,3635254,0,0,0,Sad,1l5vhxuyI1Swl1ayGaehPa,https://open.spotify.com/track/1l5vhxuyI1Swl1ayGaehPa
Hello Miss Hello Miss,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2002-08-03,0.97,0.442,0.289,0.172,-4.191,0.06,181.839,0,7,0.04,4,45,5202443,0,0,0,Sad,2V7awTsiKwFBNaASQLDvnx,https://open.spotify.com/track/2V7awTsiKwFBNaASQLDvnx
Naan Teeratha Vilaiyattu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2002-08-05,0.72,0.88,0.702,0.2,-13.129,0.0687,114.007,1,8,0.06,4,49,9728268,0,0,0,Happy,0xvppyQOaOUIy1SEkmt36w,https://open.spotify.com/track/0xvppyQOaOUIy1SEkmt36w
Kattapulle Kutta Pulle,S. Janaki|T.M. Soundararajan,/artist/s-janaki|/artist/tm-soundararajan,0.0,Tamil,2002-08-06,0.34,0.7,0.613,0.6,-11.922,0.002,194.126,0,5,0.082,4,49,7784470,0,0,0,Sad,3blKd7oJdNjVxrLof7mDgG,https://open.spotify.com/track/3blKd7oJdNjVxrLof7mDgG
En Kathalin Raja,Jency Antony|Jolly Abraham,/artist/jency-antony|/artist/jolly-abraham,0.0,Tamil,2002-08-10,0.28,0.23,0.389,0.6,-5.978,0.047,170.718,1,9,0.0582,4,97,9792652,0,0,0,Sad,1v8cBVlSxBNKh6yUJw6s7N,https://open.spotify.com/track/1v8cBVlSxBNKh6yUJw6s7N
Raja Chinna Roja,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2002-08-12,0.95,0.58,0.971,0.05,-10.23,0.0421,195.988,0,11,0.08,4,56,10059899,0,0,0,Happy,7vCv1VXtweMBrBrCTncZ4N,https://open.spotify.com/track/7vCv1VXtweMBrBrCTncZ4N
Ondrey Engal Devan,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Tamil,2002-09-01,0.44,0.453,0.678,0.659,-4.746,0.03,195.984,0,5,0.013,4,31,6178579,0,0,0,Sad,60w4qen8JSJxdRGLAycId0,https://open.spotify.com/track/60w4qen8JSJxdRGLAycId0
Kadhal Oviyam,Sujatha Mohan,/artist/sujatha,0.0,Tamil,2002-09-01,0.28,0.16,0.745,0.65,-6.482,0.0265,150.124,0,3,0.0551,4,78,4136234,0,0,0,Energetic,7tJSdgV3d498OYaolKPgOf,https://open.spotify.com/track/7tJSdgV3d498OYaolKPgOf
Mugathai Paarthathillai,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2002-09-04,0.03,0.681,0.729,0.387,-8.777,0.0834,127.979,0,5,0.0733,4,96,7426875,0,0,0,Happy,6YPbuiGo91bUIMQkFoNEoQ,https://open.spotify.com/track/6YPbuiGo91bUIMQkFoNEoQ
Neeraadum,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2002-09-06,0.3,0.799,0.915,0.992,-8.619,0.029,166.145,1,6,0.0292,4,41,265575,0,0,0,Sad,3neF7TQeMSmOJP5x2JE7kI,https://open.spotify.com/track/3neF7TQeMSmOJP5x2JE7kI
Naane Naana.,Vani Jairam,/artist/vani-jayaram,0.0,Tamil,2002-09-10,0.2,0.582,0.118,0.918,-11.021,0.025,190.083,1,8,0.0066,4,85,4941905,0,0,0,Sad,4dgvKHyamHe9hhgCyhY96S,https://open.spotify.com/track/4dgvKHyamHe9hhgCyhY96S
Sangam Valartha Thamizh,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2002-09-12,0.41,0.903,0.104,0.148,-2.593,0.06,111.16,1,2,0.084,4,32,1925063,0,0,0,Sad,7CHPdxWHK9WkMHoZlVrBh1,https://open.spotify.com/track/7CHPdxWHK9WkMHoZlVrBh1
Adi Pennae,Jency Anthony,/artist/jency-anthony,0.0,Tamil,2002-10-03,0.16,0.19,0.869,0.95,-10.381,0.0521,174.528,1,0,0.0675,4,65,5890796,0,0,0,Energetic,6eS8QowOsAUYYDA0bC5qJB,https://open.spotify.com/track/6eS8QowOsAUYYDA0bC5qJB
Un Vizhi Sollum Siru Kathai Ondru,Vani Jairam|P. Jayachandran,/artist/vani-jayaram|/artist/p-jayachandran-1,0.0,Tamil,2002-10-03,0.4,0.88,0.229,0.6,-10.378,0.04,179.986,0,1,0.06,4,75,1965853,0,0,0,Sad,6EMMVXLswvofAyGnJdnAl6,https://open.spotify.com/track/6EMMVXLswvofAyGnJdnAl6
Neram Varum,K J Yesudas|B.S. Sasirekha,/artist/k-j-yesudas|/artist/bs-sasirekha-1,0.0,Tamil,2002-10-05,0.8,0.222,0.501,0.794,-12.723,0.1,166.196,1,7,0.08,4,27,7757987,0,0,0,Sad,49JDTQX9OujgZxSkrzRKNB,https://open.spotify.com/track/49JDTQX9OujgZxSkrzRKNB
Jaathi Malligaiye,Malaysia Vasudevan,/artist/malaysia-vasudevan,0.0,Tamil,2002-10-10,0.81,0.54,0.06,1.0,-3.471,0.02,189.964,0,6,0.09,4,37,8365641,0,0,0,Sad,3zyZFilxsdnALJlM8hwdtt,https://open.spotify.com/track/3zyZFilxsdnALJlM8hwdtt
Un Kannil Neeranen,P. Jayachandran,/artist/p-jayachandran-1,0.0,Tamil,2002-10-11,0.23,0.78,0.587,0.7,-8.669,0.04,160.948,1,1,0.05,4,47,9624957,0,0,0,Sad,361CdEeXtYxhkF5vQBu2a9,https://open.spotify.com/track/361CdEeXtYxhkF5vQBu2a9
Thullioodum,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2002-10-12,0.42,0.106,0.915,0.533,-2.061,0.0078,137.899,1,3,0.04,4,31,9353437,0,0,0,Energetic,26ezoSnI7E1bap5MZM6c2z,https://open.spotify.com/track/26ezoSnI7E1bap5MZM6c2z
Mayile Mayile,Jency|S. P. Balasubrahmanyam,/artist/jency|/artist/s-p-balasubrahamanyam,0.0,Tamil,2002-11-02,0.63,0.64,0.178,0.5,-11.218,0.082,184.416,1,8,0.06,4,55,5829496,0,0,0,Sad,7xo9rYZzOY7SFGUJbNcqvo,https://open.spotify.com/track/7xo9rYZzOY7SFGUJbNcqvo
Deviyin Kovil,S. Janaki,/artist/s-janaki,0.0,Tamil,2002-11-06,0.11,0.364,0.834,0.2,-11.378,0.012,133.027,1,0,0.0951,4,71,2029175,0,0,0,Happy,6eXJT18fPHPYzpuYiF5570,https://open.spotify.com/track/6eXJT18fPHPYzpuYiF5570
Paai Viriththathu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2002-11-07,0.83,0.288,0.8,0.875,-12.453,0.07,139.981,1,2,0.01,4,54,2508387,0,0,0,Happy,3yUgYLySBGaRYeKzooM1r2,https://open.spotify.com/track/3yUgYLySBGaRYeKzooM1r2
Paruthi Edukkaiyile,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2002-11-10,0.45,0.743,0.863,0.166,-6.987,0.07,164.963,1,0,0.0807,4,82,170940,0,0,0,Energetic,6UZwe8iUwotOAoVWTl7Jqy,https://open.spotify.com/track/6UZwe8iUwotOAoVWTl7Jqy
Kelviyin Naayagane,Vani Jairam|B.S. Sasirekha,/artist/vani-jayaram|/artist/bs-sasirekha-1,0.0,Tamil,2002-11-12,0.27,0.017,0.089,0.728,-2.491,0.0183,139.939,0,9,0.089,4,66,1154084,0,0,0,Sad,1aWhPTxU5KajfbEu0pqzSS,https://open.spotify.com/track/1aWhPTxU5KajfbEu0pqzSS
Thedralil Aadum,Vani Jairam|K J Yesudas,/artist/vani-jayaram|/artist/k-j-yesudas,0.0,Tamil,2002-12-02,0.03,0.56,0.199,0.7,-5.088,0.0361,171.332,0,2,0.0948,4,80,3903806,0,0,0,Sad,3sDX1QkpmlWSYX6OhbwBdD,https://open.spotify.com/track/3sDX1QkpmlWSYX6OhbwBdD
Meghamthaan,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2002-12-05,0.29,0.877,0.005,0.246,-6.063,0.03,173.468,1,0,0.0288,4,97,808731,0,0,0,Sad,55sqzdB03PGSzujNBI2puw,https://open.spotify.com/track/55sqzdB03PGSzujNBI2puw
Unnai Than Kumbitten,S. P. Balasubrahmanyam|T.M. Soundararajan,/artist/s-p-balasubrahamanyam|/artist/tm-soundararajan,0.0,Tamil,2002-12-08,0.63,0.52,0.426,0.4,-3.968,0.02,160.02,1,8,0.06,4,41,679365,0,0,0,Sad,0Do93VNccuO8aGljCWa5sG,https://open.spotify.com/track/0Do93VNccuO8aGljCWa5sG
Mazhaikkala Megam,Vani Jairam|Chandra Bose,/artist/vani-jayaram|/artist/chandra-bose,0.0,Tamil,2002-12-10,0.5,0.48,0.166,0.19,-7.094,0.0311,200.28,0,10,0.01,4,84,3719325,0,0,0,Sad,6BQoR83nLFvhSTD9TLMRTx,https://open.spotify.com/track/6BQoR83nLFvhSTD9TLMRTx
Thangapadhakkathin Mele,P Suhseela|T M S Selvakumar,/artist/p-suhseela|/artist/t-m-s-selvakumar,0.0,Tamil,2003-01-01,0.03,0.676,0.851,0.72,-6.881,0.07,203.122,1,9,0.024,4,44,6594204,0,0,0,Energetic,44qQcX6qD1jtKRRdLciOul,https://open.spotify.com/track/44qQcX6qD1jtKRRdLciOul
Paarkka Paarkka Sirippu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2003-01-03,0.34,0.358,0.211,0.682,-12.67,0.022,176.09,0,9,0.0269,4,48,10741802,0,0,0,Sad,5shcYztvWSdTQbXJcilmhE,https://open.spotify.com/track/5shcYztvWSdTQbXJcilmhE
Kaala Muthu - Pathos,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2003-01-04,0.1,0.021,0.592,0.066,-11.421,0.0928,150.047,1,1,0.0445,4,88,9941222,0,0,0,Sad,1SB4auSLDaCL9wiJYrDueW,https://open.spotify.com/track/1SB4auSLDaCL9wiJYrDueW
Intha Malligai Manasai,S. Janaki|Chorus,/artist/s-janaki|/artist/chorus,0.0,Tamil,2003-01-06,0.67,0.139,0.672,0.816,-5.33,0.0,157.953,1,8,0.012,4,25,651169,0,0,0,Sad,0P9FtTn9loZhcYkhtH67ES,https://open.spotify.com/track/0P9FtTn9loZhcYkhtH67ES
